Unnamed: 0,Unnamed: 0.1,video,frame_count,width,height,question,answer,qid,type,bigCate
1357,1357,5307245582,1355,640,480,how many people are involved in the video,four,7,DC,38
1358,1358,8929167032,1045,272,480,how many adults are there,four,6,DC,68
1402,1402,9209893989,1110,640,360,how many times did the boy throw stones into the waters,twelve,9,DC,68
1418,1418,9020947679,4172,640,360,how many boys are there in the video,five,4,DC,68
1433,1433,5929504257,2265,640,480,how many people standing in front,four,0,DC,58
1461,1461,4839268164,657,640,480,how many kids can be seen playing with the cup,one,9,DC,68
1487,1487,3687894772,1079,640,360,how many times did the baby bend down to pick up the ducks he dropped,three,9,DC,77
1490,1490,11868361543,318,640,360,how many different instruments are there in the room,two,6,DC,65
1506,1506,8272757783,1006,640,426,how many cats were in the video,two,8,DC,1
1517,1517,7764531324,786,640,360,how many people are filmed,two,7,DC,58
1527,1527,2830844169,826,384,288,how many people are there in the video,three,8,DC,68
1559,1559,9610744135,4497,640,480,how many cats are there,two,7,DC,1
1576,1576,4385452407,1071,640,480,how many people are riding horses,one,4,DC,67
1633,1633,4760692619,989,640,480,how many children are there in the video,two,9,DC,25
1678,1678,8028701719,1943,640,360,how many people are involved in the video,three,10,DC,58
1716,1716,3381196806,1776,640,424,how many people are there in the room,seven,7,DC,27
1759,1759,3767923672,1827,640,480,how many people were waiting for a hair cut,one,8,DC,38
1804,1804,3446339403,930,640,480,how many vehicles drove past them,one,9,DC,39
1805,1805,9986868446,1146,640,424,how many people are involved in the calligraphy process,two,9,DC,58
1929,1929,6319338465,582,640,360,how many people are involved in the video,one,9,DC,68
1937,1937,3344841732,2158,320,240,how many ladies are there,two,1,DC,59
1945,1945,5092364159,2697,640,480,how many people are there in the video,two,8,DC,62
1952,1952,2464012819,699,640,480,how many people are sitting on the sofa,two,6,DC,27
1959,1959,8406808373,777,640,360,how many girls are there along the walkway,three,6,DC,68
1988,1988,3339687949,870,640,360,how many people are involved in the video,one,10,DC,25
1989,1989,6895784766,1334,640,480,how many people appeared in this video,three,9,DC,68
2030,2030,4859211556,437,320,568,how many children are carrying the keyboard,five,0,DC,68
2040,2040,13516495903,331,640,1138,how many children are playing there,three,11,DC,68
2073,2073,4400119620,480,640,360,how many people were in the video,four,8,DC,58
2093,2093,4513212069,917,640,480,how many layers is the baby covered with,three,7,DC,38
2109,2109,8470950730,1324,640,360,how many people were wearing a hat,three,8,DC,23
2132,2132,8486832796,1107,568,320,how many people in total are there in the room,eight,4,DC,62
2160,2160,5607360009,928,640,360,how many people are in the video,two,9,DC,50
2180,2180,4866672246,1260,640,480,how many dogs are presented in the video,five,0,DC,71
2232,2232,3429413032,551,320,240,how many people are involved in the video,three,11,DC,27
2247,2247,3210496292,618,640,480,how many people are in the kitchen cooking together,five,5,DC,32
2258,2258,6852782860,354,640,360,how many people are there in the video,six,5,DC,16
2405,2405,3503100437,1623,640,360,how many people are there in the room,four,5,DC,38
2418,2418,3909396283,1605,640,480,how many puppies are shown,five,5,DC,27
2463,2463,14003830086,1584,640,360,how many musicians are there together in the band,five,8,DC,65
2474,2474,6234926253,2697,640,480,how many people are involved in the video,three,8,DC,5
2478,2478,7436739102,864,640,480,how many people are there in the area,five,10,DC,68
2525,2525,9154147993,1404,640,360,how many people are filmed,six,9,DC,77
2530,2530,6786086812,1958,320,240,how many animals are involved in the video,two,10,DC,71
2551,2551,7411218510,1141,640,480,how many children are there,six,1,DC,77
2586,2586,2738827316,1759,496,370,how many times did the baby attempt to use the walker,two,10,DC,38
2617,2617,8375283091,1689,640,360,how many people are involved in the video,four,11,DC,68
2633,2633,6122666405,1669,640,360,how many people are involved in the activity,seven,9,DC,77
2636,2636,8015524320,436,640,360,how many people are involved in the video,three,8,DC,68
2657,2657,12754064355,750,640,360,how many boys are there,two,10,DC,27
2677,2677,6903773975,865,640,1138,how many dogs are there,one,6,DC,68
2679,2679,4073136069,1442,640,480,how many children are there,four,9,DC,77
2718,2718,11510612945,2430,640,360,how many times did the lady press the switch to on the hose,nine,7,DC,16
2742,2742,4981178326,300,640,480,how many people are there,six,8,DC,39
2743,2743,4466840467,719,640,360,how many men are filmed,five,9,DC,11
2769,2769,6076181626,1112,640,360,how many people are involved in the video,one,11,DC,1
2793,2793,12882038053,861,640,1138,how many adults are in the room,two,11,DC,25
2822,2822,2824180578,1104,500,375,how many police are involved in the video,eight,8,DC,5
2887,2887,2740320945,1766,640,480,how many people got into the water,three,11,DC,11
2892,2892,6502526601,1740,640,360,how many children are there,three,7,DC,68
2908,2908,2469019658,2190,320,240,how many things in total did the girls get from the box,two,9,DC,68
2931,2931,4940333006,829,640,480,how many people in total are there on the boat,seven,7,DC,58
2948,2948,3055520900,1026,500,375,how many cats are there,three,5,DC,1
2991,2991,12760412393,1510,640,1138,how many people were sitting on the sofa,three,11,DC,68
2992,2992,4987887725,665,640,360,how many people are involved in the video,three,7,DC,59
2997,2997,8390450013,1065,640,360,how many children were there,one,8,DC,71
3032,3032,2522759207,949,640,480,how many boys are present in the video,three,11,DC,68
3045,3045,3305246083,2697,320,240,how many people are in the video,ten,5,DC,65
3061,3061,3445792822,707,640,480,how many babies are there,one,5,DC,25
3103,3103,3682464291,2609,640,480,how many children are there,nine,4,DC,68
3115,3115,6674840917,1603,640,480,how many people are involved in the video,one,5,DC,61
3126,3126,6182562129,2697,640,480,how many tigers are present,three,11,DC,75
3187,3187,9238649638,2454,320,240,how many rats are there,two,8,DC,20
3240,3240,5511691883,1065,640,362,how many people walk past the tree,two,5,DC,33
3290,3290,5599703390,1535,640,360,how many performers are involved in the video,four,9,DC,65
3328,3328,5708481466,1290,352,288,how many children are in the video,two,10,DC,64
3349,3349,3601725566,300,640,480,how many times do the boys perform the wave,four,6,DC,68
3366,3366,3313957446,1035,640,480,how many people are dancing,two,10,DC,58
3399,3399,3747276467,2697,640,480,how many children are in the video,one,4,DC,68
3464,3464,8620976532,2535,640,360,how many people are in the video,three,5,DC,77
3498,3498,5154289412,1067,640,360,how many presenters are involved in the video,one,9,DC,62
3510,3510,2406339050,2380,500,375,how many babies are in the video,one,4,DC,7
3559,3559,5840282421,690,640,480,how many people are involved in the video,two,6,DC,39
3572,3572,4836312838,2479,640,360,how many people are involved in the video,two,9,DC,3
3586,3586,3447876447,729,640,480,how many people are involved in the video,one,9,DC,1
3587,3587,6141589438,2697,640,360,how many times does the man splash hard onto the girl standing,seven,9,DC,68
3589,3589,4717671551,545,640,480,how many people are involved in the video,three,9,DC,15
3642,3642,9127813899,621,640,360,how many dogs are there,one,7,DC,25
3734,3734,2580084498,810,640,480,how many babies are on the ground,three,11,DC,38
3750,3750,7975501292,1601,640,360,how many dogs are involved in the video,three,10,DC,71
3763,3763,11917822456,958,640,360,how many toys were there on the table in the beginning,four,10,DC,71
3781,3781,8630772610,1605,640,360,how many tigers are there in the video,two,7,DC,75
3823,3823,5107014713,1384,640,480,how many elephants are there,two,8,DC,63
3918,3918,3941029734,431,352,288,how many kids in uniforms are there in the video,four,6,DC,68
3925,3925,7072442097,2224,640,360,how many people are involved in the video,two,12,DC,27
3938,3938,3066398259,630,640,480,how many children were sitting on the sofa,one,8,DC,38
3996,3996,5697824411,374,640,426,how many times did the man squat down,one,8,DC,58
4003,4003,4495207281,777,360,480,how many children are there,one,2,DC,50
4025,4025,7973772218,776,640,480,how many children are there,two,6,DC,68
4105,4105,2694427613,1923,500,375,how many people are filmed in the video,four,7,DC,32
4106,4106,7040233679,910,640,360,how many people are involved in the video,eight,10,DC,44
4128,4128,5912348323,803,320,240,how many men are there,four,4,DC,58
4141,4141,5017765978,792,320,240,how many men were there in the video,two,10,DC,58
4162,4162,2906418594,2697,640,428,how many times did the adult interject,one,10,DC,25
4192,4192,5817868766,386,640,360,how many people are performing,three,8,DC,59
4214,4214,4656460633,1113,640,480,how many men are there,four,3,DC,39
4230,4230,8589451991,1199,640,360,how many people are there in the video,five,7,DC,44
4247,4247,4140970558,348,640,360,how many people are in the video,three,5,DC,77
4256,4256,12422945153,622,568,320,how many people are involved in the video,three,8,DC,77
4269,4269,3957234183,1112,480,640,how many dogs are there,one,6,DC,71
4286,4286,7070119387,698,640,512,how many guy s are supporting the plane,one,9,DC,13
4312,4312,2641296813,508,640,480,how many bunnies are being kept in the same cage,two,10,DC,42
4369,4369,11361740306,414,640,360,how many people are in the room,six,9,DC,68
4374,4374,6217540914,1215,640,360,how many dogs are there,four,2,DC,71
4376,4376,6655382451,2160,640,424,how many people are there in the video,four,5,DC,27
4402,4402,3098368505,2694,640,480,how many children are in the video,one,7,DC,27
4424,4424,2927552798,780,500,375,how many people are involved in the video,two,11,DC,27
4470,4470,3869279335,1225,640,480,how many performers are there,two,11,DC,65
4482,4482,5295188880,1361,568,320,how many times did the dog in red jumped,fifteen,9,DC,71
4489,4489,4486495295,481,640,428,how many treats does the dog get,three,3,DC,71
4519,4519,8556691005,1770,640,362,how many yellow cones were on the floor,six,9,DC,68
4531,4531,2408892013,471,500,375,how many dogs looked at the camera right at the end,one,6,DC,71
4543,4543,4533057354,978,640,360,how many people are in the video,five,2,DC,68
4564,4564,6090062913,1819,640,362,how many people are involved in the video,three,10,DC,27
4568,4568,10461634526,2694,640,360,how many children are in the video,one,5,DC,68
4579,4579,5386700793,1335,640,360,how many people are in the video,two,6,DC,71
4643,4643,6290415351,1491,640,362,how many cars are competing,two,9,DC,52
4648,4648,4515022320,2697,320,240,how many people are there in the room,five,10,DC,44
4649,4649,4524702622,1099,640,480,how many people are there in the room,two,9,DC,68
4657,4657,4075796733,813,640,480,how many hamsters are there in the cage,three,3,DC,64
4716,4716,6241168740,881,640,360,how many dogs are in the video,four,1,DC,71
4721,4721,12864348785,1246,640,360,how many microphone were there in the video,three,8,DC,58
4723,4723,5719002896,1814,640,480,how many people are there in the band,five,7,DC,65
4746,4746,12292269854,1448,640,360,how many people are singing in the choir,six,8,DC,77
4766,4766,6398238155,777,640,360,how many children are in the video,four,1,DC,68
4773,4773,6783561967,1550,640,480,how many cats are there,two,2,DC,1
4846,4846,5463188713,790,640,360,how many dogs are there,two,2,DC,71
4868,4868,7006313214,1028,640,480,how many people are involved in the video,three,7,DC,39
4887,4887,2408207599,1422,500,375,how many people are in the video,three,8,DC,27
4908,4908,6811493102,1052,640,480,how many times did the dog play fetch in this video,four,12,DC,71
4953,4953,2399344595,2280,500,375,how many people are involved in the video,two,10,DC,43
4970,4970,8480330992,939,640,360,how many people are there,seven,9,DC,68
4974,4974,5363971186,451,320,240,how many children are on the bed,two,4,DC,68
4990,4990,12577505645,761,640,360,how many vehicles are filmed at the end of the video,three,5,DC,52
5008,5008,4273164443,2697,640,480,how many people got on the camel,two,9,DC,60
5038,5038,10592146095,778,640,360,how many children is involved in the video,six,10,DC,68
5077,5077,2405631751,907,352,288,how many people are involved in the video,two,6,DC,38
5098,5098,10211516755,1053,640,360,how many people are involved in the video,one,13,DC,77
5112,5112,4894877618,781,640,480,how many karts go past,three,8,DC,52
5201,5201,8577018498,2697,640,360,how many people are involved in the video,two,10,DC,68
5234,5234,5717777815,322,480,640,how many people are involved in the video,two,9,DC,68
5239,5239,8718405167,513,640,360,how many people are present in the video,eight,8,DC,27
5256,5256,2909445186,916,640,480,how many people are involved in the video,three,10,DC,7
5263,5263,9996338863,1817,640,480,how many members are there in the band,four,6,DC,65
5269,5269,13221390685,872,640,360,how many people are there in the room,two,9,DC,77
5327,5327,6910682007,397,640,480,how many baby s are there in the video,one,8,DC,38
5329,5329,4242713789,1395,640,480,how many people are there,three,9,DC,62
5335,5335,3826103533,1347,360,480,how many people are involved in the video,one,9,DC,25
5354,5354,4181818580,1046,640,480,how many times did the baby drop something to the ground,two,7,DC,25
5358,5358,2407844647,954,640,428,how many people are there in the video,five,5,DC,58
5372,5372,3972321905,547,640,480,how many vehicles can be seen on the road,five,8,DC,50
5415,5415,6048665840,679,640,360,how many people are dancing,five,7,DC,77
5428,5428,3023021780,664,500,375,how many children are playing together,two,5,DC,68
5438,5438,2686201079,2408,640,480,how many people are involved in the video,two,9,DC,16
5440,5440,2482994684,1284,500,283,how many boys were there,two,9,DC,77
5451,5451,2551446323,909,500,375,how many people are admiring the toucan bird in this video,two,10,DC,33
5582,5582,5875494562,995,640,480,how many people are involved in the video,one,9,DC,1
5592,5592,8481787117,720,640,360,how many children are there in the video,two,0,DC,68
5602,5602,3894379966,1683,640,360,how many people are involved in the video,two,11,DC,68
5607,5607,3675842764,1053,640,480,how many people are there in the video,six,6,DC,58
5638,5638,2454011165,571,320,240,how many men in suit are in the video,four,1,DC,40
5651,5651,11162473963,1104,640,360,how many children are there in the video,two,5,DC,68
5679,5679,2523413478,1146,320,240,how many people are there,five,11,DC,61
5719,5719,5867905141,650,640,480,how many people passed the girl,two,4,DC,68
5721,5721,8331827659,2697,640,360,how many times does the man reach out his hand towards the baby,four,8,DC,68
5822,5822,7400171806,802,640,480,how many times did the boy put his hand under the water of the dispenser,four,5,DC,68
5839,5839,2783505892,2697,320,240,how many people are there in the scene,six,11,DC,68
5857,5857,3642481017,2025,640,362,how many performers playing the guitar,three,4,DC,65
5861,5861,2432368168,807,320,240,how many people are there in this zone,four,6,DC,62
5904,5904,3647831758,837,640,480,how many times did the boy bite the ball,two,4,DC,38
5916,5916,5882598575,1546,640,480,how many people climbed the rock wall,two,4,DC,58
5921,5921,4444271481,2158,640,480,how many men are there,three,8,DC,58
5970,5970,8038691164,960,640,360,how many people appear in the video,four,7,DC,68
5988,5988,5076319274,1678,640,480,how many people are in the video,two,1,DC,71
6005,6005,3582640697,336,640,360,how many people are there,six,5,DC,39
6016,6016,10111267264,1451,640,360,how many children are playing the violin,five,7,DC,68
6066,6066,5312973009,2697,640,360,how many dogs are there,two,8,DC,71
6104,6104,8120629936,1527,640,360,how many people are there,three,9,DC,23
6107,6107,11673419896,2415,640,360,how many people are there,two,9,DC,58
6109,6109,5644588422,2697,640,480,how many people are speaking into the microphones,two,9,DC,77
6122,6122,5196883885,1350,480,640,how many people are involved in the video,four,12,DC,68
6126,6126,5769750738,2697,640,480,how many children are there in the video,seven,2,DC,68
6147,6147,4392747521,1006,640,480,how many people were captured hiking together,five,9,DC,39
6149,6149,7563661830,1470,640,480,how many people are mainly involved in the video,two,8,DC,38
6169,6169,13197492975,1395,640,360,how many people are involved in the video,one,6,DC,68
6184,6184,8461173299,935,640,360,how many people are involved in the video,two,8,DC,22
6209,6209,12396268245,2896,640,480,how many times did the baby throw the tissue forward,three,9,DC,68
6214,6214,3950379832,960,640,480,how many boys are present in the room,two,5,DC,11
6226,6226,3755261383,372,640,480,how many people are involved in the video,one,6,DC,64
6230,6230,6470188301,1210,272,480,how many children are there,two,7,DC,68
6231,6231,9592167163,652,640,360,how many guests are present in the video,three,11,DC,77
6315,6315,6769245561,414,640,360,how many people are filmed in the room,eight,9,DC,27
6357,6357,3964460017,306,640,480,how many people are in the video,four,0,DC,77
6360,6360,5312870730,1377,640,480,how many people are there in the video,two,7,DC,68
6379,6379,5981957671,2383,640,360,how many guitarist are there,two,4,DC,27
6429,6429,8787162041,2325,640,360,how many times is the toy pressed for the baby to dance,twice,11,DC,38
6449,6449,6254718217,2250,640,480,how many people are filmed,three,9,DC,58
6452,6452,10718903414,993,640,360,how many people are in the video,six,7,DC,59
6455,6455,4015467653,1768,640,360,how many times did the lady talk on the phone,two,10,DC,68
6470,6470,5314486265,1050,640,360,how many kids are present in the video,two,11,DC,68
6494,6494,2533421055,556,320,240,how many horses are involved in the video,three,6,DC,67
6495,6495,5073514281,1912,640,360,how many children were there,three,7,DC,68
6512,6512,4519255731,984,640,360,how many children are on the platform at the end,four,8,DC,68
6530,6530,3058613626,677,320,240,how many people are performing on stage,three,7,DC,65
6541,6541,8350935607,509,640,360,how many people are involved in the video,three,7,DC,68
6542,6542,3213208382,626,640,480,how many people are in the video,two,8,DC,68
6571,6571,6890574486,936,640,424,how many people are playing the piano,one,3,DC,59
6598,6598,3360586484,750,320,240,how many divers are involved in the video,three,2,DC,58
6641,6641,5036295532,1710,640,480,how many times did the baby pick up the spoon,one,10,DC,25
6740,6740,7300856728,533,640,360,how many people were in the video,four,8,DC,29
6749,6749,4144360777,720,640,480,how many girls were in the video,two,5,DC,27
6756,6756,2733330747,989,640,480,how many people are in the video,five,6,DC,29
6761,6761,4343935954,1675,640,480,how many people are involved in the video,two,11,DC,68
6774,6774,7995473880,462,640,360,how many people are involved in the video,two,8,DC,68
6824,6824,3240787472,716,640,480,how many people are in the video,three,9,DC,38
6847,6847,6286588121,2697,640,362,how many cats are involved in the video,two,5,DC,1
6863,6863,6035503497,1387,640,360,how many people are involved in the video,two,9,DC,71
6871,6871,11226590464,864,640,360,how many people were in the video,twelve,7,DC,77
6937,6937,7239780364,862,640,1138,how many people are involved in the video,one,10,DC,71
6969,6969,7727873522,628,640,360,how many children are in the video,one,5,DC,68
6977,6977,3116147520,2028,640,480,how many people are involved in the video,three,12,DC,38
6995,6995,6416879557,1350,640,480,how many people are there,four,1,DC,65
7007,7007,3828553144,909,640,480,how many people are playing in the video,one,11,DC,15
7019,7019,2399357525,1025,640,480,how many people are involved in the video,two,11,DC,68
7074,7074,3311422977,729,640,428,how many people are involved in the video,two,10,DC,29
7087,7087,5145448903,2697,640,480,how many performers are involved in the video,two,7,DC,58
7103,7103,5792963526,2158,640,360,how many dogs are there,two,9,DC,71
7245,7245,3597691357,1073,640,480,how many men are in the room,one,6,DC,31
7289,7289,6861738427,856,640,360,how many people are involved in the video,three,9,DC,16
7307,7307,4050733748,585,320,240,how many cats are present,three,4,DC,1
7344,7344,3183067286,1090,640,480,how many block letters was each kid holding,two,2,DC,27
7361,7361,2562609358,2697,320,240,how many people are involved in the video,three,7,DC,58
7409,7409,2573200479,761,640,480,how many times does the boy run back and forth,two,4,DC,68
7418,7418,3277631367,719,640,428,how many people are in the video,two,5,DC,62
7422,7422,3077362332,1914,640,480,how many girls are present,seven,8,DC,58
7438,7438,5546692939,2250,640,360,how many babies are in the video,one,6,DC,38
7524,7524,4542653205,1176,640,360,how many operators are present in the video,three,8,DC,30
7532,7532,10516079413,1608,640,1138,how many people are involved in the video,one,10,DC,38
7537,7537,3238737531,2303,640,480,how many children are in the video,two,2,DC,68
7593,7593,2769996915,1725,640,480,how many horses are there,three,3,DC,67
7643,7643,5211277413,643,640,426,how many people are in the video,nine,2,DC,77
7644,7644,4063621709,870,640,480,how many people are there in the video,five,7,DC,77
7649,7649,5270327365,1739,640,360,how many people are involved in the video,two,9,DC,1
7673,7673,6842600348,1956,640,480,how many people are there in the band,five,2,DC,65
7699,7699,5769549970,1131,640,360,how many people are involved in the video,four,12,DC,52
7703,7703,7539163668,561,640,360,how many people are involved in the video,two,8,DC,38
7736,7736,4940881053,1235,640,480,how many people are involved in tying the banner,three,11,DC,23
7741,7741,5853657753,555,640,480,how many people are filmed,three,6,DC,3
7796,7796,3207044928,920,640,480,how many people are participating in this performance,four,6,DC,27
7822,7822,5264432151,937,640,360,how many babies are in the video,one,7,DC,27
7857,7857,3265024425,1150,640,480,how many animals are involved in the video,three,10,DC,57
7861,7861,6974528261,1169,640,360,how many dogs are there,three,5,DC,27
7866,7866,2510654215,383,352,288,how many people are involved in the video,three,9,DC,68
7867,7867,10294103914,1035,640,360,how many people are there in total,six,9,DC,77
7897,7897,8608712348,585,640,360,how many children are there,two,9,DC,68
7991,7991,6439508131,855,640,360,how many people were in the video,three,8,DC,68
8022,8022,5884064019,1034,480,640,how many times did the boy press the button on the toy drum,one,9,DC,27
8047,8047,6154068154,2250,640,360,how many members are there in the band,four,9,DC,65
8089,8089,6063052014,1057,272,480,how many people are there in the video,two,5,DC,38
8090,8090,6868234420,2382,640,426,how many people are involved in the video,two,9,DC,25
8156,8156,4442564484,1230,640,480,how many performers are performing on stage in this video,three,6,DC,65
8185,8185,6314990660,1866,640,360,how many children are there in the video,two,0,DC,68
8189,8189,3144909171,942,640,480,how many people are involved in the video,two,10,DC,58
8199,8199,6824723803,870,640,480,how many people are involved in the video,one,9,DC,66
8244,8244,8435508669,2691,640,360,how many people are in the video,one,2,DC,52
8271,8271,7966428674,881,640,480,how many birds are there in total,three,5,DC,33
8295,8295,5540883573,1434,640,360,how many people are involved in the video,five,11,DC,16
8426,8426,3551107462,1425,640,362,how many main singers are there,two,8,DC,65
8453,8453,3763693893,682,640,480,how many people are there in the band,two,6,DC,65
8479,8479,3179374776,1862,640,480,how many babies are in the video,one,4,DC,38
8490,8490,9015576885,1110,640,360,how many people are involved in the video,three,10,DC,68
8504,8504,8296661464,901,640,480,how many dogs are there,three,4,DC,71
8506,8506,6279359447,478,640,362,how many people are involved in the video,three,11,DC,7
8583,8583,2610839960,2158,320,240,how many people are there,four,9,DC,58
8609,8609,3039274443,1800,640,480,how many people were sitting around the table,five,10,DC,23
8704,8704,3711378974,1144,320,240,how many ladies are involved in the video,three,11,DC,16
8723,8723,3514392518,2084,640,480,how many meerkats were filmed at the start,four,0,DC,20
8799,8799,6194807654,2124,640,360,how many people are there in the wood,two,7,DC,58
8801,8801,2698153481,374,500,283,how many swans in total are there,five,9,DC,9
8824,8824,7649295416,2697,640,480,how many people are singing,two,9,DC,68
8834,8834,5145149014,874,640,360,how many people can be seen in the living area,two,8,DC,38
8891,8891,2640440327,552,320,240,how many ladies are there,two,3,DC,58
8900,8900,8181417359,752,640,360,how many people are involved in the video,two,6,DC,68
8905,8905,7645715544,1636,640,360,how many kids are present,two,10,DC,68
8918,8918,3058094185,1459,160,120,how many people are involved in the video,two,9,DC,27
8943,8943,2498105674,1392,320,240,how many men jumped into the water,four,5,DC,39
9069,9069,4154183202,783,640,360,how many children are in the video,one,3,DC,68
9070,9070,4532461843,1892,640,480,how many ladies are there in the room together,four,8,DC,58
9080,9080,11544761843,865,640,360,how many times did the man lift the weights,five,6,DC,11
9138,9138,4036544038,1451,640,480,how many people are there in the video,three,6,DC,71
9214,9214,3369571916,1970,640,360,how many people are in the video,two,10,DC,68
9228,9228,6490285609,599,640,480,how many people are involved in the video,two,10,DC,68
9230,9230,3564059530,2697,640,480,how many people are involved in the video,one,7,DC,50
9241,9241,13486822104,689,640,360,how many birds are there,two,8,DC,33
9287,9287,3512293350,732,640,480,how many tables was the cameraman away from the speaker,two,7,DC,62
9297,9297,7446323746,1777,640,1138,how many people are in the video,two,1,DC,62
9318,9318,8095838321,326,640,360,how many people are involved in the video,two,10,DC,68
9334,9334,4503497193,368,640,360,how many cats are there in the video,one,5,DC,1
9343,9343,5525316811,376,640,480,how many people are involved in the video,three,7,DC,58
9348,9348,8313516540,940,640,1138,how many people are at the table,five,3,DC,68
9352,9352,4531801527,332,640,480,how many children are there,two,9,DC,68
9358,9358,2752861958,884,500,375,how many people were dancing,six,9,DC,68
9393,9393,5633850992,867,640,480,how many people posed with the figure,two,6,DC,68
9425,9425,4669303210,1011,640,480,how many children can be seen cycling,one,8,DC,50
9433,9433,4946916131,396,640,360,how many animals are there,two,6,DC,27
9445,9445,9322607070,1526,640,360,how many people were there at the other end of the zipline,two,7,DC,68
9462,9462,2618840774,1043,640,480,how many people are in the video,two,3,DC,38
9645,9645,4972231631,917,640,480,how many people are there in the video,five,1,DC,26
9746,9746,4959773843,623,640,360,how many dogs are there in the video,two,5,DC,71
9795,9795,6025249212,376,640,360,how many children are there,two,3,DC,68
9799,9799,4035220404,1439,320,240,how many phones are there,two,9,DC,3
9846,9846,8690437931,318,640,360,how many people are on the canoe,two,4,DC,61
9891,9891,8934892032,641,640,360,how many people went down the waterfall successfully,one,8,DC,39
9922,9922,2869457864,1063,500,375,how many dogs are involved in the video,two,9,DC,71
9952,9952,4893497579,420,640,360,how many kids are involved in the video,two,9,DC,68
9977,9977,4771138218,985,640,480,how many people are there sitting around the table,three,9,DC,44
9985,9985,2863770494,550,500,375,how many people are there,five,7,DC,58
9994,9994,5263195812,2335,640,360,how many men are there,two,9,DC,27
10015,10015,2514277462,655,640,480,how many people are there in the video,three,7,DC,27
10024,10024,6855354812,1549,640,360,how many people were filmed,five,8,DC,68
10040,10040,10417473065,1184,640,360,how many people are there within the ring,three,12,DC,58
10073,10073,2527361748,508,640,480,how many dogs are playing on the grass patch,six,1,DC,71
10104,10104,10682761273,1492,640,360,how many dogs are present to eat the food in the video,three,10,DC,71
10128,10128,4840252969,450,320,240,how many people in total were filmed in the video excluding the drivers,three,6,DC,52
10155,10155,3160575610,962,640,480,how many girls are there,two,6,DC,27
10159,10159,8214598320,525,640,480,how many people can be seen in the video,one,9,DC,11
10162,10162,4487616974,2697,640,480,how many boys are there,two,8,DC,27
10166,10166,2571487892,2158,320,240,how many musicians are there on stage,four,10,DC,65
10183,10183,8035629220,367,640,360,how many boys are there,two,4,DC,77
10242,10242,5817105042,1541,640,360,how many ladies are there,two,7,DC,16
10270,10270,3814243589,1239,320,240,how many people are in the video,two,4,DC,58
10290,10290,2439266317,1313,320,240,how many people are involved in the video,two,11,DC,62
10297,10297,3837320324,839,320,240,how many people are involved in the video,two,10,DC,68
10354,10354,3165088958,1395,640,480,how many times does the girl send the ball downstairs,three,10,DC,68
10365,10365,13503103965,331,640,1138,how many people are involved in the video,three,8,DC,68
10407,10407,2985381764,2258,500,375,how many presenters are involved in the video,six,10,DC,58
