Unnamed: 0,Unnamed: 0.1,video,frame_count,width,height,question,answer,qid,type,bigCate
373,373,3553576244,2580,320,240,what colour was the shirt the man who walked past was wearing,white,5,TC,58
377,377,11783819835,2897,640,360,what was the boy on the floor doing as the two ladies were singing,tapping his leg,6,TC,27
415,415,5717777815,322,480,640,what does the lady do as the boy is attempting to walk forward,hold boy s hand,6,TC,68
419,419,3491915710,606,640,480,what activity is the boy doing in the video,cycling,8,TC,68
422,422,5672163231,1195,640,360,what does the man in vest do when he first approached the two people at the fire,holds the wood,9,TC,16
443,443,5794481494,791,640,362,what is the man holding as he sits in the chair,cup,0,TC,16
463,463,2598449017,409,500,375,what does the lady do when she is about to fall off the cow at the end,hold handle with both hands,11,TC,64
469,469,6321835042,965,640,360,what does the man in green do as the other people sits around,speak,5,TC,58
473,473,13144870414,4084,640,480,what did the baby do when he approached a stack of toys near the start,pick up one and put into mouth,2,TC,38
479,479,10127232686,470,640,480,how does the baby feel towards the toy,happy,7,TC,38
490,490,5817155547,351,640,360,what do the other players behind the man in black cap do when he has reached the end,copy his actions,2,TC,52
491,491,4043945951,1254,640,480,what does the boy in red do when he walks to the lady at the end,tried to give her the phone,5,TC,68
493,493,3964794227,795,640,480,what does the baby do at the end of the video,walk towards the camera,7,TC,68
499,499,4580824633,972,640,456,what does the dog do when the lady ran at the start,chase after her,2,TC,71
520,520,8093267471,1479,640,480,how did the man in spectacles react as he was filming,smiling,4,TC,61
543,543,3849812732,612,640,360,how do the people feel while being there,happy,5,TC,65
545,545,5792963526,2158,640,360,how does the white dog position itself at the start of the video,lying on its back,6,TC,71
548,548,2482994684,1284,500,283,what are the boy doing in a fancy restaurant,practicing to be waiter,1,TC,77
551,551,4565373467,886,640,360,how many people are there,six,2,TC,58
576,576,3676488640,2430,480,640,what did the baby do when she sneeze,move hands,7,TC,25
577,577,2411282239,1441,500,375,how do the surrounding people feel while watching the process,intrigued,8,TC,45
609,609,2547180255,1173,320,240,what is the baby doing as the adult sits behind,standing close while watching tv,2,TC,77
610,610,3766511527,1056,640,360,what sport are the men doing in the video,baseball,8,TC,49
620,620,4414047871,2697,640,480,what was the first step for both of the girls,jump towards each other,9,TC,68
630,630,3187386650,388,640,480,what is the sport that the lady is doing in the video,cycling,8,TC,50
639,639,5873391334,2697,640,480,how does the woman behind the podium respond once the girls start dancing,take video,2,TC,68
652,652,2694427613,1923,500,375,what does the man in grey do as the man in pink is standing up and talking,laughing,2,TC,32
659,659,3574384655,2250,640,480,what did the horse do when it is nearing the fence,turns around,8,TC,67
663,663,9175556382,701,640,360,what is the boy in white doing in the video,swimming,4,TC,68
665,665,5752713797,482,640,360,how did the man feel while playing his guitar,relaxed,0,TC,65
667,667,13028692904,629,640,360,how did the baby react when holding the toy,move around,5,TC,38
668,668,4703526609,785,640,480,how does the man in black belt position his left leg when he gets pushed backwards,lift it up,8,TC,58
675,675,6554295195,1178,640,360,what does the lady in red hold in her hand,book,7,TC,68
685,685,4938079475,353,640,480,how do the three of them react when the camera zoomed in on them nearing the end,laugh,4,TC,58
686,686,8019816081,733,640,360,what is the woman in purple doing when the camera catches her,standing up,8,TC,71
693,693,2677920843,2697,500,375,how did the boy feel when playing with the group of adults,happy,4,TC,68
694,694,4940881053,1235,640,480,how is the man with rolls of tape feeling at the start,happy,5,TC,23
699,699,3748127688,2697,640,480,what was the bigger brown dog doing as the small brown dog walked towards the end of the path with the square box,running around box,9,TC,71
702,702,3661642006,1525,640,480,how does the lady in jeans feel while interacting with the baby at the end,excited,10,TC,77
706,706,5329653093,2250,640,480,how are the dogs feeling playing in the snow,happy,4,TC,71
719,719,8888541668,1155,640,360,what did the lady at the back do when the boy took off his hat,clap her hands,2,TC,59
737,737,4876265566,892,640,480,what do the black and grey cat near the socks do at the end of the video,play catch,1,TC,71
740,740,6790661424,478,640,1138,how does the baby feel while sitting on the toy car,happy,5,TC,68
746,746,8604358723,1761,640,360,who were present in the video,children,0,TC,68
747,747,4946916131,396,640,360,what does the cat do as the dog is lying on the couch,walk across sofa,1,TC,27
749,749,3778867714,2697,640,480,what did the girl do as the lady in pink poured the paint into the hole near the end of the video,looks at the paper,12,TC,68
758,758,10682761273,1492,640,360,what is the person doing in this video,feeding dogs,9,TC,71
759,759,2403641837,1226,500,375,what did the man do with his camera at the window,film the rabbits,6,TC,42
761,761,5557455580,1298,640,360,how did the baby react as the lady tickled his head,moves the head,5,TC,38
768,768,7612846664,1005,640,360,how did the man with spectacle react to the camera at the end,smiles and hand gesture,5,TC,68
778,778,7415842388,1101,640,384,how did the boy react when he first pick up the toy,smiles,1,TC,38
795,795,4940333006,829,640,480,how did the lady in black feel being on the boat,happy,1,TC,58
796,796,8105431890,879,568,320,what was the child having on his hands,phone,2,TC,27
801,801,9996338863,1817,640,480,what event is happening,concert,7,TC,65
810,810,2427419981,2007,640,480,what is the lady in white and red doing while crossing her hands,watch and listen about flower,0,TC,58
811,811,2937016891,484,500,375,what is the man holding in his right hand while walking the dog,plastic bag,1,TC,68
817,817,3110922783,1566,640,480,what are the lions doing as they lied on the floor,sleeping,5,TC,52
818,818,4132540355,960,640,480,where on the crab did the man touched first,top shell,5,TC,54
835,835,3605707659,1560,640,480,what did the two children on the floor do when the boy in red ran away at the end,stand up,4,TC,68
836,836,4114876025,358,640,360,how do the boy and man react to them tapping the table,smile,5,TC,68
842,842,5810255954,2596,640,360,what does the child feel when the dog puts its paw in his hands,happy,5,TC,27
846,846,7413414484,695,640,480,how did the boys feel when they showed the toy cars to the camera,happy,2,TC,68
858,858,3446339403,930,640,480,how is the lady in yellow reacting as she was chatting,shaking,3,TC,39
866,866,3982155883,786,640,480,how did the girl in the orange blanket react when the girl in pink move,woke up from sleep,8,TC,68
872,872,3013532781,319,640,480,what does the man do as the boy is on the swing,push boy,1,TC,68
873,873,5798851653,675,640,480,what did the white goat do when the boy fed the black goat,takes head out of the fence,8,TC,68
893,893,3979037094,836,360,480,what happened to the boy when the girl pull the tiger away from him,fall down,7,TC,16
899,899,9196346891,543,640,1138,what is the girl holding as she lied in the hammock,barbie doll,1,TC,68
911,911,12051946845,1321,640,360,how do the children feel while dancing,happy,6,TC,68
924,924,8929167032,1045,272,480,what does the boy in black do while being carried,cover his face,5,TC,68
926,926,10433303123,445,640,360,what activity are the people doing in the video,swimming,0,TC,68
940,940,6440423935,339,568,320,what is the boy doing as he sat in the special chair,eating,0,TC,68
943,943,3784688175,2181,640,480,how does the girl in white feel while talking to the lady,happy,7,TC,27
945,945,8740542758,405,640,360,how did the girl look when the woman catch a fish,excited,0,TC,68
949,949,5094784826,2160,640,360,what role did the man in the suit play in the performance,anchor,1,TC,11
950,950,5644588422,2697,640,480,what did the blue tie man do while the red tie man is talking,looks at the man in red tie,1,TC,77
957,957,2513801289,900,320,240,what does the lady do while the man in checkered shirt was standing at the side,riding on the sleigh,4,TC,64
965,965,4782721238,2697,640,480,what does the lady do as the girl in red was standing on the bed,changing diapers,2,TC,68
997,997,4514212431,773,640,480,how does the lady feel while letting the child try the blueberry,happy,8,TC,38
1005,1005,3522105391,819,640,480,how does the cat react when the ball reaches its place,move backwards,4,TC,68
1010,1010,5703075703,825,640,360,where did the man in blue put his hands at at the end,in his pockets,4,TC,58
1020,1020,2450539954,979,500,375,what does the person in black pants behind the machine at the start do as the machine moves,follow machine,1,TC,58
1024,1024,4437974380,608,640,480,what does the woman do while kissing the baby,caress the baby's head,4,TC,38
1037,1037,12450142184,1363,640,480,what did the baby touch when he stretched his hands out,cardboard box,10,TC,27
1046,1046,6811623202,984,640,360,what does the lady with sunglasses do as the boy ran towards her,stretch out hand,6,TC,23
1048,1048,6002172187,845,640,360,what is the man in blue shirt and white shorts holding as he sat on the floor,marker,2,TC,11
1050,1050,5388595493,1350,640,480,what did the baby try to close at the start of the video,distracted,3,TC,68
1051,1051,5322501684,960,640,360,how does the kid react when the man in white passes him a toy at the beginning,cries,5,TC,77
1075,1075,4555837160,1934,480,640,how is the man positioned on stage,standing in the middle,4,TC,65
1094,1094,3748127688,2697,640,480,what does the smaller brown dog wear around his neck,a cone,8,TC,71
1106,1106,5002226482,322,640,480,how did the dog react when the girl lowered the cup,lower its head,6,TC,71
1111,1111,2934685860,1164,640,480,what did the kid do at the end of the video,hug the cameraman,5,TC,52
1121,1121,13983574774,1271,640,360,what is everyone doing in the living room,watching the boy unwrap present,8,TC,27
1165,1165,3637809797,609,640,480,what did the boy in stripped do as the boy in white crawl away in front of him at the beginning of the video,look at him,5,TC,16
1169,1169,2635466665,1803,320,240,what trapped the brown cat on the oven at the end of the video,plates,10,TC,28
1172,1172,5295373833,1805,640,360,where did the baby put his hand as he sat beside the lady at the beginning of the video,in his mouth,6,TC,38
1173,1173,10440265715,3800,640,480,how did the boy in red try to move his body when he is lying flat on the ground,try to push himself forward,10,TC,68
1183,1183,4740033681,701,640,360,how is the boy holding the cup as he drank the drinks,with both hands,2,TC,68
1184,1184,3979037094,836,360,480,what did the girl do when the baby wanted to snatch the toy tiger from her,snatched it away from him,6,TC,16
1192,1192,3597691357,1073,640,480,what does the man in red do while sitting,rest,5,TC,31
1193,1193,4371640303,2399,640,480,who picked up the giraffe,cameraman,6,TC,38
1211,1211,5907080372,911,640,480,what does the boy do as he walked along the sofa at the start,moves the toy,1,TC,27
1215,1215,2934685860,1164,640,480,how did the dog react when the kid stopped to look at it,walk away,7,TC,52
1222,1222,13925992413,778,640,480,what are the two ladies at the back doing while the front dancer was dancing at the start,dance,0,TC,58
1223,1223,14003830086,1584,640,360,what does the musician in white do during the times when he stops playing the guitar,sing,7,TC,65
1233,1233,4719167605,821,360,480,what is the baby doing while the lady is patting her back,moving,9,TC,38
1237,1237,6623776437,1069,640,384,what is the man in black doing with the toy,opening it,1,TC,68
1243,1243,11863005164,1608,640,360,where did the cameraman put his hands as he walked through the tunnel,on his knees,4,TC,58
1244,1244,5630988927,2024,640,480,what did the boy in blue doing before he threw the ball to the boy in brown,swing his arm,2,TC,68
1245,1245,4392747521,1006,640,480,what does the lady in checkered shirt have around her waist while hiking,jacket,2,TC,39
1251,1251,4824967007,993,640,360,what is the guy at the back holding while he walks,a stick,1,TC,58
1275,1275,8236032895,930,640,360,what does the man in black at the back do as the man in front starts drinking at the start,talk,6,TC,77
1285,1285,7122827809,924,640,1138,what is curently happening in this video,street performance,9,TC,3
1288,1288,6385284515,1194,640,360,what is the kid in green doing,running round,6,TC,68
1291,1291,4005104444,1020,640,360,how did the boy feel when the lady is reading the book to him,bored,4,TC,27
1299,1299,7751455900,2697,640,1138,how is the baby feeling,happy and excited,8,TC,77
1301,1301,3565236462,694,640,474,what does the man in white do as the man in brown was bending down at the start,walks away,7,TC,39
1305,1305,3207044928,920,640,480,how did the woman in grey react when the camera turned to her,dancing,4,TC,27
1318,1318,4139529720,1135,320,240,what does the other girl in blue by the side do as the lady rides the horse,sit at the side under the tree,2,TC,68
1330,1330,6078113613,2176,640,480,how did the boy in green react when he sees the woman guiding the boy walking,crawl closer,11,TC,68
1332,1332,3266500980,2666,640,352,how did the dog react when the man tried to grab its mouth near the end of the video,want to bite the hand,5,TC,71
1339,1339,4435031690,993,640,480,what does the man in white do as the other people are standing around,video them,0,TC,39
1343,1343,6131518130,384,640,360,what did the girl in blue do when the girl in red cap fell backwards,fall backwards too,3,TC,68
1345,1345,3253108052,1381,480,360,what came near the chicken on the wooden plank,hen,2,TC,36
1349,1349,3925635978,999,640,480,what event is happening,playing games,9,TC,77
1364,1364,2580512567,2371,480,360,what does the man in black do as the man in checkers swings at the start,continue punching,6,TC,62
1374,1374,7407609118,1050,640,480,what did the boy put in his mouth,pacifier,7,TC,68
1376,1376,3133113252,1873,640,360,what does the lone elephant do when it first meets the other two elephants,greet elephants,2,TC,63
1391,1391,2400987326,2576,320,240,how is the man in grey plaid shirt feeling while talking at the start,happy,5,TC,58
1397,1397,4181818580,1046,640,480,how did the baby respond when the tumbler was dropped,look at it,9,TC,25
1403,1403,6122145394,897,640,1138,how did the boy react to the toy bouncing,laughing,1,TC,68
1410,1410,3304606116,523,640,480,how does the man in black in front of the mannequin place his hands at the start of the video,on his face,7,TC,58
1425,1425,6020217842,456,640,360,how does the man on the floor react when the screen is coming down,happy,5,TC,58
1441,1441,2971876369,2697,640,480,what was the lady in pink sitting at the chair doing as the lady in red pass by her,eat banana,2,TC,27
1444,1444,6068085283,1782,640,350,what activity is the woman carrying out at the beginning,picking,7,TC,38
1451,1451,2405977217,1075,640,480,what are the rest of the people doing as the man in red hat plays the guitar,sit around and listen,2,TC,16
1475,1475,6268177611,314,640,362,where did the man in black put his right hand as he listened to the man in red in front,on his nose,7,TC,58
1493,1493,8954271057,733,640,480,how is the cat positioned in the video,sitting,4,TC,1
1503,1503,2407844647,954,640,428,what was the person in red helmet doing when they were trying to change the direction,turned back to talk,7,TC,58
1513,1513,7645715544,1636,640,360,what is the boy doing at the start of the video,moving around the lady,9,TC,68
1514,1514,5244004782,568,640,360,how does the woman feel about her barefoot,cold,6,TC,29
1530,1530,10415409886,479,640,360,what does the man behind at the start do as the three men push the tyre,walking,7,TC,52
1533,1533,10289713176,468,640,360,what activity is being carried out,archery,6,TC,68
1535,1535,3799619778,2697,480,640,what do the dogs do when the lady show the biscuit in her hands,approached her,8,TC,71
1540,1540,3082591243,1893,640,360,how does the boy feel playing with the baby,happy,5,TC,68
1541,1541,3477242531,990,640,360,what did the lady with a backpack do as she walked past thee two people,moves the left hand,3,TC,6
1552,1552,4789497818,830,320,240,how do the horses appear while being on the grassland,calm,6,TC,67
1555,1555,3914303892,1427,480,360,how did the boy feel looking at the man in white colour the picture,interested,4,TC,68
1558,1558,3714169972,825,640,480,what was the person opposite the man doing as the man interacted with the cat,sitting down,2,TC,27
1560,1560,7263584256,697,640,360,what does the lady in blue cap do as the other three people were standing still,paint,0,TC,68
1564,1564,2660084453,1100,480,272,how does the man in white feel while showing the dog around the room,happy,7,TC,55
1566,1566,3174267702,1977,640,480,what are the girls holding as they moved their bodies,shakers,5,TC,68
1572,1572,5785351331,1237,480,360,how do the girls feel while being there,happy,4,TC,68
1581,1581,8192589078,2058,640,360,what are the cats doing with the toy,playing,0,TC,1
1599,1599,2985381764,2258,500,375,what does the tall man in dark brown suits do as the man beside attempts to talk to him in the middle,bends down to listen,7,TC,58
1608,1608,4760692619,989,640,480,what are the boys doing as they sat on the special chairs,play with toilet roll,7,TC,25
1620,1620,6032430171,408,640,360,what is the man in white doing with the child in the video,teaching him to walk,10,TC,68
1624,1624,3263249144,1176,320,240,how does the boy feel while eating the noodles,sleepy,5,TC,68
1627,1627,8626961138,2550,640,360,what does the smaller boy do as the boy with light brown beanie hit the ground with the hammer,watch him,4,TC,68
1648,1648,5043069974,1845,640,480,what are the two people doing in the video,performing,9,TC,65
1663,1663,3582640697,336,640,360,what did the woman on the extreme right do in frame 158,clap,7,TC,39
1688,1688,9296160135,571,640,360,what is happening in this video,babies playing,5,TC,27
1696,1696,4164771532,756,640,360,what did the man do once he sat down on the bench,stop cycling for a while,1,TC,23
1706,1706,2432368168,807,320,240,what is the reaction of the woman in red to the two people playing the dance machine,smile,8,TC,62
1709,1709,8591444236,839,640,362,how do the children feel while playing with each other near the end,upset,10,TC,68
1719,1719,8586034772,1908,640,1138,how did the girl reacted while eating the cupcake,nodding and smiling,1,TC,7
1744,1744,2400900222,303,640,480,what are the two men doing,walking down the hill,2,TC,39
1748,1748,4480893533,484,320,240,what are the girls doing in this video,playing on the swings,7,TC,68
1750,1750,3338806248,2205,640,480,what does the cat do as the boy is trying to touch it at the start,resting,3,TC,27
1756,1756,12648273934,1934,640,360,what was the boy in maroon shirt at the end doing,watch,6,TC,77
1761,1761,6974457528,1036,640,480,what does the dog do when it reached the fan,pick up food with mouth,4,TC,71
1764,1764,3636078612,988,640,480,how did the children feel at the beach,happy,0,TC,68
1778,1778,10651643304,1151,640,360,what is the emotion the dog is conveying,uninterested,1,TC,27
1782,1782,6290415351,1491,640,362,how do the cars respond when the man wearing black signals to the cars at the beginning,start engine,7,TC,52
1790,1790,6631583821,690,640,360,what was the girl in green doing as the lady and the boy were playing the ball,play with hose,1,TC,68
1793,1793,12357929995,1878,640,360,what gesture did the man in red shares while talking at the end,hand gesture,5,TC,16
1795,1795,3990712537,1471,360,480,what does the baby do with her right hand while holding the spoon in the middle,hit the bowl,3,TC,27
1816,1816,3550266372,774,640,480,what does the man in green do as the man in white was talking at the start,hold skateboard,0,TC,6
1822,1822,9694980528,1253,640,360,what activity is being carried out,drawing,6,TC,77
1826,1826,4750512166,1620,640,360,what is the black cat doing as the two other cats are fighting with each other,resting,8,TC,1
1831,1831,3689483847,550,640,480,what was the boy doing right at the start of the video while people were swimming in the pool,watch them,4,TC,16
1841,1841,5311464740,602,640,360,what is the child holding on to while sitting in the sleigh,stick,9,TC,68
1842,1842,6855479096,1553,640,480,where is the rabbit hopping to,near the soil area,6,TC,42
1843,1843,3748127688,2697,640,480,what does the small dog with a cone do on the grass as the other dogs were standing at the side,run around,0,TC,71
1857,1857,5595306504,300,640,480,how does the duck in front respond when the duck behind opens its beak,move its head,3,TC,9
1875,1875,3462121199,1103,640,480,what is the man in white doing with the hammer,hitting the pole,3,TC,77
1877,1877,7758160366,1401,640,360,what is the man sitting at the back doing with his hand as he looked into his computer,typing,2,TC,55
1881,1881,5154656564,722,640,360,what was the man doing while presenting,pace left and right,0,TC,62
1896,1896,4890982174,1310,640,480,how does the lady react to the boy getting a haircut,smiling,6,TC,68
1904,1904,8040040139,1044,640,360,what did the black dog do when the white dog caught the ball,snatch it,4,TC,16
1905,1905,6000415598,925,640,360,what does the lady do as the baby sits in front her with the toy,play with baby,4,TC,38
1915,1915,2927552798,780,500,375,how did the man in white feel when joining the man in black in dancing,embarrassed,3,TC,27
1917,1917,4474456610,2697,640,480,what is puppy doing in the room,walking around,2,TC,68
1923,1923,8329319376,2250,640,480,what does the boy do while listening to the conversation,eats something,7,TC,68
1927,1927,4021051256,2697,640,480,what did the lady in blue do when the lady in purple was reading the script to the man,look at them,7,TC,58
1928,1928,2462607486,1252,640,480,how does the man in the white shirt feel when performing,affectionate,5,TC,65
1958,1958,5098569613,1800,640,480,what does the baby do as the lady is about to kiss him at the start of the video,blink,4,TC,38
1977,1977,8106453629,2160,640,360,what was the lady in pink and the man in purple doing at the beginning of the video,stand at the side of the stage,7,TC,59
1978,1978,7357334560,2656,640,360,what is the girl doing while the lady in black is playing the piano,play the violin,5,TC,59
1984,1984,9305277478,1336,640,1138,what is the adult doing in the video,look after the baby,11,TC,25
1985,1985,12681261204,401,640,360,what is the girl wearing on her head while dancing,hair band,0,TC,27
1987,1987,6794889528,1913,480,720,how did the baby react when he sees the man following him,crawls faster,7,TC,38
1998,1998,3380848780,1012,640,480,what did the man in brown do as he walked pass the red car at the beginning of the video,look at the red car,0,TC,52
2004,2004,9472331203,304,640,360,what is the lady doing in the video,look after the baby,0,TC,68
2027,2027,3396669412,639,640,360,what does the man with grey shirt hold in his hand,drink,2,TC,16
2028,2028,2446704882,947,500,375,what does the child in pink hold while dancing,toy baby,2,TC,77
2047,2047,5120998454,677,640,1138,what did the dog do when the toy stopped moving for a while,stop moving,4,TC,64
2078,2078,7483736240,1044,640,1138,what is the woman who is smoking doing,watch tv,3,TC,27
2088,2088,5154289412,1067,640,360,what event is happening,presentation,8,TC,62
2089,2089,12298240015,1496,640,360,how did the boy in red respond when he saw the boy in yellow stand up and jump,got up and jump too,5,TC,68
2092,2092,3250020598,1072,640,480,where was the girl looking at as the lady swung her around,look upwards at lady,9,TC,27
2094,2094,5862975971,1442,320,240,what did the man hold in hand when talking to the lady,paper,9,TC,16
2095,2095,6298232883,990,640,480,what is the man in gold suit doing while the man in black is singing,dancing,1,TC,58
2100,2100,8313516540,940,640,1138,what was the man in white and lady in red doing as the boy played with his toy with the man in black,just looking,2,TC,68
2107,2107,2713525734,710,640,480,how do the men feel while walking,happy,7,TC,52
2113,2113,5524574196,612,320,240,what activity is going on in the video,eyebrows threading,5,TC,58
2128,2128,3754789709,398,320,240,what did the lady at the front do when the people at the back caught up with her,starts walking forward,6,TC,39
2134,2134,6787210378,555,640,362,what are the people doing,gymnastics,6,TC,68
2140,2140,4861754967,756,640,360,what is the man doing,showing us an experiment,0,TC,55
2145,2145,4116882012,1655,640,480,what is the the lady in red doing as the lady in traditional attire is swimming the sword around,taking photos,1,TC,77
2146,2146,8994675143,1006,640,360,what are the men doing in this video,taking a flight,8,TC,16
2147,2147,6697646843,2100,640,480,what was the man doing when the girl was using the tracking device,watching her,8,TC,68
2156,2156,2776753352,1104,500,375,how does the man with the watch react when the man in navy hands him a coconut,takes the coconut from his hand,7,TC,52
2158,2158,3483300439,351,480,360,how do the people look while having the conversation,happy,7,TC,58
2173,2173,3268998630,309,640,480,how does the baby react to the girl s reading,giving attention,6,TC,68
2174,2174,6655382451,2160,640,424,what did the woman holding a cup do in the middle of the video,take her phone out,4,TC,27
2178,2178,8915578911,348,640,360,how did the dog react when it approached the fire hoop the second time,jump through it,1,TC,71
2183,2183,5991628432,548,320,568,how did the boy feel when he is pushing the cart that the younger girl is in,happy,2,TC,64
2195,2195,11183847675,2480,640,360,what does the other dog do when the dog with vest is running for the ball,run after it,8,TC,71
2199,2199,5082024452,1346,640,360,what does the man in white shirt do at the start,filming,1,TC,77
2204,2204,2572680745,2375,320,240,how did the lady react when the little girl s handle flies to her,laughed,8,TC,77
2205,2205,3220356308,757,640,480,how does the boy position his hands while he was on the tyre,hold the handle,8,TC,68
2219,2219,3514392518,2084,640,480,what does the meerkat on the right do as the meerkat on the left was sitting and staring from the branch,look around,1,TC,20
2227,2227,2506650215,984,320,240,how does the man in blue feel when he is cycling,contented,6,TC,50
2235,2235,4283455837,853,640,360,what is the lady doing in the background,carry baby in arm,6,TC,38
2237,2237,3918022916,349,640,480,what does the taller boy do with his hands while walking,hold his hands,0,TC,68
2241,2241,2464012819,699,640,480,what does the boy hold in his hand,phone,5,TC,27
2255,2255,7398633006,2697,640,384,how does the baby feel being caressed by the adult,comfortable,2,TC,38
2266,2266,2512546598,358,320,240,what activity are the two men doing,skiing,9,TC,41
2268,2268,2427419981,2007,640,480,how does the lady holding the flower feel,serious,7,TC,58
2269,2269,4563745007,352,360,480,what is the dog doing as its fur is being shaved,fidgeting,6,TC,71
2275,2275,5463556386,2160,640,424,what are the people doing in the video,performing,10,TC,65
2279,2279,5334449560,834,640,480,how is the baby feeling about wearing the santa hat indoors,happy,5,TC,68
2287,2287,5134543028,847,480,640,how do the couple feel while dancing,happy,8,TC,58
2288,2288,7805497290,684,640,480,how does the man position his knees when he stands,bend a bit,5,TC,73
2297,2297,9615822553,1530,640,360,what does the man in green do as he shifted the microphone stand at the start,talk,4,TC,11
2299,2299,5286324304,1076,640,360,how is the lady feeling when riding on the camel,relaxed,2,TC,60
2305,2305,6215878304,1770,640,360,what is the man doing to the dog,give food,1,TC,77
2307,2307,4769483978,871,640,480,what does the black cat do as the toy was dangling above it at the end,try to reach for it,1,TC,1
2314,2314,6302149386,1690,640,360,how do the man and the girl feel during the recording,happy,5,TC,68
2321,2321,5041383030,2697,320,240,what is the man in black holding in his hands as he listened to the other man,papers,4,TC,27
2326,2326,4855795432,1298,640,480,how did the people react on seeing the cakes,exicited,6,TC,12
2331,2331,5205452346,1561,640,480,where does the man with pink tie put his hands at the start,cross them on the table,4,TC,77
2334,2334,7411218510,1141,640,480,what are the kids doing while sitting on the table,having lunch,0,TC,77
2342,2342,8727084602,2654,640,360,what is the golden cat doing as it stepped on the laptop,checking out the laptop,3,TC,55
2357,2357,5795646653,1441,640,360,what activity is being carried out,rolling down the hill,5,TC,68
2358,2358,3710879845,1140,640,480,in which direction did the first duck change its walking direction to,behind,8,TC,9
2360,2360,2401981865,855,640,480,what is the response of the baby as the man licks his leg at the start,laugh,7,TC,38
2375,2375,5617607038,2457,640,360,what is the baby s expression as the person rubbed his back near the end of the video,happy,8,TC,38
