Unnamed: 0,Unnamed: 0.1,video,frame_count,width,height,question,answer,qid,type,bigCate
981,981,6624894833,853,640,360,where is this happening,road,5,DL,52
995,995,8105431890,879,568,320,where is this happening,living room,8,DL,27
1030,1030,10603116744,744,640,1138,where is this video taken,home,6,DL,38
1042,1042,5700674176,492,640,480,where are the peple,grass patch,7,DL,68
1060,1060,5571958942,375,640,360,where could this be happening,park,6,DL,68
1085,1085,4170536877,718,640,480,where is this happening,living room,7,DL,71
1092,1092,13716958463,720,640,360,where is this place,home,8,DL,68
1134,1134,2922262003,505,500,333,where are the people hanging out,room,5,DL,38
1170,1170,7171061117,1666,640,360,where is this happening,workshop,8,DL,71
1171,1171,4051288403,1035,640,480,where is the video taken,outdoors,6,DL,58
1186,1186,3360586484,750,320,240,where is this happening,underwater,3,DL,58
1231,1231,5417864623,375,640,360,where were the children,outdoors,5,DL,68
1247,1247,6101667437,1625,640,360,where are the people hanging out,playground,7,DL,38
1256,1256,2815147671,1234,640,480,where is this video taken,club,9,DL,58
1264,1264,4890651848,1316,640,480,where does the man in green get the bullets to load the gun,from his pocket,3,DL,58
1277,1277,4004287747,663,640,360,where is this place,house,7,DL,16
1300,1300,4697144611,1836,640,480,where is this video taken,living room,9,DL,27
1302,1302,6194807654,2124,640,360,where are the man and the lady,the woods,4,DL,58
1307,1307,5471598600,1260,640,480,where is this video taken,outdoors,6,DL,58
1325,1325,4701330629,821,640,360,where are the people,swimming pool,9,DL,38
1327,1327,3682464291,2609,640,480,where are the children sitting,steps,5,DL,68
1356,1356,3392902718,998,640,480,where were most of them headed towards,down hill,9,DL,39
1434,1434,3725239563,720,640,480,where are the people hanging out,arcade,4,DL,16
1445,1445,7274130480,364,360,480,where is this video taken,bedroom,3,DL,68
1452,1452,5821807259,1740,640,480,where is this happening,pond,9,DL,9
1460,1460,8595954467,714,640,360,where is this video taken,under the sea,4,DL,45
1462,1462,8898198130,1526,640,360,where is this,home,5,DL,68
1534,1534,8591475462,2450,640,362,where is this girl sitting,chair,7,DL,68
1601,1601,5170075281,345,640,360,where are the group of workers gathered at,in front of building s windows,8,DL,30
1632,1632,4172209288,825,640,480,where is this video taken,outdoor,0,DL,71
1643,1643,10155986776,879,640,360,where is this happening,in the day,10,DL,68
1667,1667,3860597566,480,640,480,where is the activity held,studio,5,DL,5
1722,1722,6816698543,737,640,360,where is this video taken,room,7,DL,77
1724,1724,10786013204,343,640,360,where are the food containers kept,on the table,9,DL,58
1740,1740,4385452407,1071,640,480,where is the setting of the video,barn,1,DL,67
1742,1742,13834186813,1142,320,240,where could this be happening,park,10,DL,71
1746,1746,2501008938,1548,640,480,where is this happening,backyard,11,DL,68
1780,1780,4392747521,1006,640,480,where are they hiking,mountain,10,DL,39
1788,1788,5849618622,1800,640,360,where is this video taken,backyard,10,DL,58
1801,1801,5967694182,734,640,360,where are the kids playing,pool,8,DL,68
1827,1827,11029491054,959,640,1138,where is the video taken,home,6,DL,68
1850,1850,11976171036,1065,640,360,where are the babies riding the bike,road,7,DL,68
1863,1863,6302149386,1690,640,360,where are the people hanging out,driveway,9,DL,68
1864,1864,6786086812,1958,320,240,where is this happening,backyard,9,DL,71
1879,1879,11278818844,1583,640,360,where is the video being taken,museum,5,DL,68
1897,1897,3319138579,486,640,480,where is this video taken,at a house,8,DL,68
1911,1911,8604358723,1761,640,360,where is this video taken,home playing room,8,DL,68
1914,1914,6804020709,574,640,1138,where are the animals hanging out,living room,5,DL,77
1946,1946,4112204909,315,640,480,where is this video taken,forestsanctuary,5,DL,63
1966,1966,6844035756,1605,640,362,where is this video taken,park,6,DL,9
1971,1971,12357929995,1878,640,360,where is the man in red sitting,chair,9,DL,16
2008,2008,3187386650,388,640,480,where is this video taken,road,6,DL,50
2033,2033,8614724062,315,360,480,where was the boy at,living room,3,DL,68
2042,2042,6564590949,1524,640,1138,where are the women playing with the dog,studio,8,DL,71
2051,2051,5820901507,604,568,320,where is this video taken,track,5,DL,68
2057,2057,8716087070,772,640,360,where is the man heading to,plane,4,DL,13
2058,2058,3361625058,2697,640,480,where is this happening,living room,9,DL,27
2068,2068,7047209201,964,640,360,where are the child and man at,park,7,DL,68
2070,2070,3818552237,2697,640,480,where is the baby hanging out,living room,6,DL,25
2076,2076,2956592867,417,640,480,where are the people hanging out,skateboard park,5,DL,68
2136,2136,4624876965,2160,640,360,where are the dancers dancing,stage,8,DL,58
2139,2139,3546023767,321,480,640,where does the man in red put his sunglasses,on head,2,DL,39
2177,2177,5838216932,2232,640,480,where is this video taken,classroom,7,DL,77
2190,2190,7188203256,720,640,360,where are the people hanging out,playroom,9,DL,68
2239,2239,6794755237,2689,640,360,where is this video taken,living room,0,DL,27
2253,2253,5839594215,458,640,480,where are they cycling,forest,4,DL,50
2257,2257,3701610241,1168,640,480,where are the people hanging out,field,6,DL,13
2290,2290,6188920051,1387,640,480,where is this video taken,park,9,DL,50
2313,2313,3367429683,600,640,480,where is this video taken,bench,4,DL,23
2324,2324,3768851893,1755,640,480,where is the event being held,stage,11,DL,68
2341,2341,11574388894,1170,640,360,where is this happening,dog training facility,8,DL,71
2347,2347,5875638686,1050,640,480,where could this be happening,boating area,9,DL,61
2349,2349,3754789709,398,320,240,where is this video taken,forest,7,DL,39
2395,2395,4622219704,1080,640,480,where are the people hanging out,water fountain,9,DL,68
2398,2398,10682761273,1492,640,360,where is this place,kitchen,8,DL,71
2451,2451,4384950310,915,640,360,where is this happening,backyard,6,DL,71
2459,2459,5383130177,1130,640,362,where is this video taken,bus,7,DL,68
2468,2468,3932783395,510,640,480,where on the dog did the person pat,back of its head,8,DL,71
2500,2500,5396804931,1001,640,480,where are the people hanging out,forest,7,DL,58
2502,2502,8181417359,752,640,360,where is this happening,living room,5,DL,68
2553,2553,2781566727,1268,320,240,where is this video taken,river,6,DL,61
2554,2554,4457288887,1133,640,480,where is the video taken,backyard,5,DL,1
2561,2561,5226517650,2151,640,480,where are the boys hanging out,room,7,DL,38
2603,2603,3874789174,1095,640,360,where can this happen,classroom,8,DL,77
2607,2607,3146459116,1189,640,480,where is this video taken,house,7,DL,68
2621,2621,3527007046,1128,640,360,where did the man in black play the piano,left,7,DL,59
2649,2649,3551756088,406,352,288,where are the boys hanging out,outdoors,3,DL,68
2701,2701,2520519565,899,176,144,where is this happening,ship,3,DL,44
2709,2709,4484139222,1190,640,480,where are the people gathering,stage,10,DL,16
2729,2729,5671338931,330,640,480,where are they looking at,screen,8,DL,62
2751,2751,4691227795,711,640,480,where is this video taken,house,10,DL,38
2763,2763,6623776437,1069,640,384,where is this video taken,home,8,DL,68
2765,2765,5493036855,1295,640,360,where is this video taken,bedroom,6,DL,71
2778,2778,8331827659,2697,640,360,where are the people hanging out,living room,13,DL,68
2781,2781,5928207977,1012,640,360,where is the cat laying,on the keyboard,7,DL,1
2798,2798,4861891761,432,640,360,where is this happening,work place,6,DL,16
2855,2855,5157086254,498,640,480,where is this happening,room,9,DL,68
2866,2866,4893901451,1251,640,360,where are the people hanging out,house,8,DL,38
2875,2875,2547045867,2280,640,360,where is this happening,road,10,DL,52
2880,2880,8608712348,585,640,360,where are the people eating their icecream at,restaurant,5,DL,68
2903,2903,4708181102,1004,320,240,where is this happening,public area,4,DL,58
2905,2905,4020090190,355,640,360,where is this video taken,parking lot,4,DL,52
2939,2939,7411218510,1141,640,480,where are the children at,dining table,10,DL,77
2975,2975,9720878454,1342,512,288,where are the people hanging out,living room,8,DL,68
2981,2981,2497715735,320,320,240,where is this video taken,beach,4,DL,58
2994,2994,2478396375,1050,640,480,where is this video taken,house,7,DL,38
3008,3008,7995473880,462,640,360,where is this happening,backyard,7,DL,68
3054,3054,5196374037,2158,640,480,where are the kids hanging out,on stage,7,DL,68
3059,3059,3256551408,2532,320,240,where is this happening,home,6,DL,68
3108,3108,2408552613,2697,500,333,where is the activity taking place,in the garden,10,DL,16
3114,3114,4571644750,1956,640,480,where are the children hanging out,balcony,7,DL,68
3162,3162,12158830025,1369,640,360,where are the people hanging out,ice lake,5,DL,39
3182,3182,8128188117,510,320,240,where were the baby and the man,indoors,0,DL,68
3235,3235,2987675563,1212,640,426,where is this happening,bedroom,8,DL,58
3239,3239,6242913804,2697,640,480,where is this place,living room,7,DL,77
3262,3262,3947186552,1379,480,360,where are the people hanging out,living room,3,DL,1
3285,3285,4590908780,456,640,360,where did the lady rest her hand when the boy was presenting,behind her back,10,DL,62
3288,3288,5040632101,2642,320,240,where is this happening,house,5,DL,27
3289,3289,3416462403,485,640,480,where are the people hanging out,living room,3,DL,77
3298,3298,6061530960,2158,640,360,where is this video taken,room,9,DL,68
3338,3338,3348569540,1466,640,480,where is this video taken,home,11,DL,68
3358,3358,8564474292,1506,640,360,where is this video taken,desert,9,DL,33
3368,3368,3570786562,990,640,480,where are the people hanging out,stage,5,DL,59
3395,3395,8522601779,1159,640,360,where are the peope hanging out,train,7,DL,16
3402,3402,5296127747,630,640,480,where is this video taken,ball room,1,DL,58
3442,3442,5659105022,1804,640,360,where did girl play at,garden,6,DL,16
3454,3454,3480389765,409,480,360,where is this video taken,ship,9,DL,58
3472,3472,3921366924,491,320,240,where is this video taken,wall,5,DL,58
3478,3478,7383417060,756,640,362,where is this happening,mountain,7,DL,39
3488,3488,3376161481,863,320,240,where is this place in the house,living room,8,DL,71
3496,3496,2933279181,901,500,375,where are the people hanging out,on mountain,5,DL,13
3535,3535,2738827316,1759,496,370,where is this place,house,8,DL,38
3536,3536,5858839474,821,640,360,where is the girl in red lying at the end of the video,sofa,10,DL,27
3543,3543,4510471160,809,640,480,where is this video taken,living room,9,DL,68
3554,3554,5398783151,1334,640,480,where is this video taken,outdoor road,4,DL,48
3608,3608,3054802852,1054,640,480,where is this video taken,stageconcert,9,DL,65
3646,3646,5176535833,2697,640,360,where is this video taken,living room,11,DL,27
3689,3689,4037449085,1093,640,480,where are the people at,field,3,DL,49
3735,3735,9305277478,1336,640,1138,where is this video taken,living room,10,DL,25
3807,3807,6855479096,1553,640,480,where is this video taken,grass patch,5,DL,42
3828,3828,4533035526,2401,640,360,where are the people hanging out,living room,6,DL,68
3832,3832,5192910012,810,640,480,where is the boy hanging out,backyard,6,DL,68
3909,3909,3025913649,2157,640,480,where is this video taken,living room,4,DL,68
3911,3911,8629519399,731,640,360,where is this video taken,kitchen,8,DL,38
3912,3912,4752415837,900,640,480,where are the children hanging out,carousel,8,DL,64
3962,3962,9196423005,761,640,360,where is this video taken,living room,7,DL,27
3995,3995,6238657192,1923,640,360,where is the girl hanging out,bedroom,8,DL,68
4001,4001,5206737488,1105,640,360,where was the top spinning,table,0,DL,16
4041,4041,4888273655,693,640,480,where are the people hanging out,outside,5,DL,71
4053,4053,6030698053,1998,640,360,where is this video taken,field,5,DL,49
4077,4077,6813139688,1043,640,480,where is this video taken,living room,4,DL,68
4089,4089,13141403365,1276,640,360,where are they playing,forest area,5,DL,68
4125,4125,7495147322,339,640,360,where are the people hanging out,on water,6,DL,61
4170,4170,6422862927,350,640,360,where are the children hanging out,living room,9,DL,68
4172,4172,5306491665,594,640,480,where are the children at,home,7,DL,38
4207,4207,7394250236,1352,640,360,where is this place,nursery,7,DL,64
4228,4228,3557607884,1044,640,480,where is this video taken,swimming pool,6,DL,68
4229,4229,6866325406,791,604,1072,where is this video taken,living room,7,DL,68
4288,4288,5591479226,705,640,360,where is this video taken,living room,5,DL,27
4307,4307,4677394937,2697,640,360,where is the man,lake,9,DL,73
4324,4324,9472331203,304,640,360,where is this happening,garden,9,DL,68
4336,4336,6181623242,993,640,426,where are the children hanging out,stairs,12,DL,68
4373,4373,8994675143,1006,640,360,where is this place,airplane,7,DL,16
4395,4395,4523714689,1123,360,480,where are the man and baby,dining room,7,DL,77
4427,4427,4987887725,665,640,360,where is this happening,outdoor,6,DL,59
4430,4430,3250003096,1010,640,480,where is this taking place,in the house,0,DL,27
4461,4461,4986217416,528,640,480,where is the cat hanging out at the beginning,balcony,1,DL,16
4467,4467,8706704920,540,640,480,where is this,park,7,DL,68
4499,4499,4857066914,1356,640,480,where is this video taken,roadside,5,DL,59
4503,4503,3092130951,1478,640,480,where is this place,mountain,6,DL,13
4510,4510,3564059530,2697,640,480,where could this be happening,lobby,6,DL,50
4518,4518,2411282239,1441,500,375,where are the people hanging out,boat,10,DL,45
4520,4520,4849169953,1955,640,480,where is the baby lying down in,mobile,6,DL,25
4545,4545,5634780426,2250,320,240,where is the man playing his guitar,living room,7,DL,27
4567,4567,7506103208,1284,640,360,where are they performing,stage,8,DL,6
4599,4599,2432458239,517,640,480,where is the lady hanging out,beach,7,DL,54
4603,4603,6290415351,1491,640,362,where is the smoke coming out from,car exhaust,0,DL,52
4635,4635,8812093275,3090,640,360,where is this video taken,outdoorpark,4,DL,68
4683,4683,4854853022,1218,640,480,where are the two girls playing the watersport,river,9,DL,61
4710,4710,14022514063,2197,640,360,where is this place,backyard,10,DL,68
4777,4777,12158830025,1369,640,360,where is this happening,on a frozen ocean,10,DL,39
4784,4784,3472706332,1075,640,360,where are the man and the dog hanging out,park,6,DL,71
4864,4864,2686201079,2408,640,480,where is this happening,outside the house,8,DL,16
4865,4865,2527361748,508,640,480,where is this happening,grass patch,7,DL,71
4877,4877,2885656050,449,500,283,where is this video taken,baseball field,9,DL,15
4897,4897,5561006511,530,640,360,where is this video taken,sink in kitchen,4,DL,38
4904,4904,4403191162,1631,480,640,where are the people hanging out,living room,10,DL,68
4918,4918,4072071184,451,640,428,where is this happening,pavement outside,9,DL,68
4932,4932,9921053695,531,640,360,where is this video taken,dinning table,7,DL,77
4938,4938,3249073529,1077,640,480,where is this happening,house,10,DL,77
4958,4958,4974173680,1517,640,360,where is this video taken,train depot,6,DL,37
4984,4984,5605876260,2697,640,360,where is this video taken,outdoor,8,DL,71
4992,4992,10377993075,1601,640,360,where is this happening,park,8,DL,58
5003,5003,2530259622,477,640,480,where did the boy in stripped shirt placed his hands as he rode,in the air,7,DL,52
5005,5005,3419165274,602,320,240,where is the woman working,on her dining table,6,DL,77
5009,5009,7243131156,1297,480,720,where is this occurring,home,9,DL,68
5079,5079,6825044676,768,640,480,where is this happening,forest,8,DL,29
5097,5097,2950216986,2184,320,240,where is this place,stage,7,DL,65
5102,5102,8260341634,2697,640,360,where is this happening,living room,10,DL,27
5104,5104,5365441719,2239,640,480,where are the tigers at,in the wild,0,DL,75
5119,5119,8686073700,1097,640,360,where is this happening,shooting range,10,DL,58
5120,5120,2522592670,1745,640,480,where are the people hanging out,dining hall,5,DL,44
5124,5124,3098211126,946,384,288,where is this happening,living room,10,DL,68
5180,5180,5154656564,722,640,360,where is this video taken,classroom,2,DL,62
5213,5213,5563273949,752,640,1138,where is the baby hanging out,room,4,DL,38
5228,5228,4458503365,533,640,480,where is this video taken,golf field,8,DL,15
5265,5265,8727748794,2053,640,480,where is this video taken,classroom,7,DL,62
5297,5297,3982987927,423,640,480,where are the people hanging out,room,6,DL,68
5301,5301,3637809797,609,640,480,where is this video taken,kitchen,8,DL,16
5317,5317,4520112789,1642,640,360,where is the video taken,field,12,DL,1
5337,5337,8023214726,1350,640,480,where is this video taken,stage,4,DL,77
5338,5338,8727084602,2654,640,360,where is this video taken,bedroom,9,DL,55
5387,5387,3676488640,2430,480,640,where is the baby sitting on,chair,2,DL,25
5405,5405,5165752499,1224,640,362,where are they,classroom,9,DL,77
5430,5430,8296661464,901,640,480,where does this seem to be at,field,9,DL,71
5486,5486,6503623993,2411,640,480,where is the place in the video,sea,7,DL,2
5514,5514,9788485073,562,640,360,where are the people hanging out,waterfall,7,DL,58
5517,5517,3133961152,1434,640,480,where is this happening,living room,9,DL,38
5527,5527,3400557969,936,640,360,where is this place,surf pool,9,DL,73
5545,5545,8592396730,1027,640,1138,where are the people at,living room,6,DL,77
5554,5554,5541230874,1459,640,480,where does the rubbsish around the house come from,toy wappers,2,DL,68
5581,5581,7509993932,518,640,362,where were the two girls and the lady,bed,5,DL,68
5584,5584,5078587012,515,320,240,where are the people playing their video games,living room,6,DL,27
5636,5636,5773605089,1371,640,360,where is the child at,home,7,DL,68
5667,5667,4443599914,475,640,480,where are the cyclists hanging out,forest,9,DL,50
5677,5677,4025182492,1028,640,480,where is this happening,farm,8,DL,68
5687,5687,7501179714,930,640,360,where is there two green ropes supporting the girl when she is riding the camel,prevent falling,9,DL,60
5726,5726,6692501229,1425,640,360,where is this video taken,classroom,6,DL,77
5753,5753,7046073047,1456,640,360,where is this taking place,field,1,DL,30
5768,5768,3365784083,1488,640,480,where is this place,bar,6,DL,62
5773,5773,4059247647,452,640,480,where is this video taken,bed,5,DL,38
5816,5816,2833396512,1272,640,480,where is the rabbit hanging out,bed,10,DL,64
5834,5834,8670554760,332,640,360,where is this happening,ice hockey court,6,DL,15
5843,5843,6194127078,1807,480,800,where is the boy riding the bicycle,outside,4,DL,68
5859,5859,3802656968,1482,480,352,where did the lady in white picked up the snake from,container,5,DL,38
5933,5933,9394673735,898,640,480,where is this place,farm,8,DL,34
5940,5940,6035503497,1387,640,360,where is this happening,porch,8,DL,71
5971,5971,2767650256,1377,640,480,where are the people at,fish farm,6,DL,45
5993,5993,6802334169,2130,640,480,where is this video taken,stage,8,DL,65
6028,6028,3673602270,520,640,480,where are the two women,shopping mall,4,DL,58
6032,6032,2465842956,764,500,375,where are the puppies sucking milk from,mother dog,7,DL,71
6094,6094,8319941339,318,640,1138,where is the boy hanging out,bedroom,3,DL,68
6160,6160,2504514045,2422,480,272,where is this video taken,bedroom,5,DL,71
6173,6173,3495427984,1162,640,480,where is this video taken,dining area,0,DL,68
6188,6188,8586958961,671,640,360,where is the baby at,her crib,4,DL,38
6218,6218,5710270308,954,272,480,where is the baby playing,playliving area,8,DL,38
6219,6219,8267897544,930,640,360,where is the place of their performance,room,7,DL,58
6227,6227,5570785480,1306,640,360,where is the video taken,home,5,DL,68
6264,6264,7033407269,1332,640,360,where is this video taken,restaurant,7,DL,5
6268,6268,4447314310,1282,640,480,where is this video taken,zoo,7,DL,66
6279,6279,2957162127,574,320,240,where is this happening,dolphin park,8,DL,45
6280,6280,3469347353,2158,320,240,where is this video taken,living room,3,DL,38
6291,6291,7927436834,965,640,360,where is this happening,playground,10,DL,68
6338,6338,3314671628,2697,640,428,where is this happening,car,8,DL,58
6340,6340,8015291804,1109,640,480,where is the boy hanging out,playground,5,DL,64
6352,6352,3224556776,486,640,480,where is this video taken,living room,7,DL,68
6371,6371,2402580038,2196,640,480,where are the people hanging out,bedroom,12,DL,38
6383,6383,3483499992,1422,640,480,where is this video taken,living room,8,DL,68
6389,6389,4074013870,1475,640,480,how are the boys hanging out,living room,1,DL,68
6397,6397,4373878857,561,640,480,where is this video taken,house,7,DL,25
6413,6413,6043147104,1993,640,480,where is this video taken,bedroom,4,DL,38
6422,6422,4957662720,2697,640,360,where is this video taken,garden,6,DL,58
6423,6423,3389558639,1341,640,480,where are the people gathering,restaurant,0,DL,68
6448,6448,6451572823,1142,640,480,where is man sitting down,sitting on stairs,9,DL,1
6469,6469,4874416538,1524,640,480,where is this occurring,backyard,6,DL,68
6479,6479,6003229163,1660,640,1138,where is this video taken,forest trail,7,DL,68
6499,6499,3243801466,1146,640,480,where is this place,house,7,DL,16
6539,6539,5566890881,1080,640,480,where are they,outdoor,4,DL,68
6557,6557,4904173487,1801,640,480,where is the video being taken,kitchen,8,DL,25
6559,6559,2873016575,2697,320,240,where is this happening,house,9,DL,27
6581,6581,4371640303,2399,640,480,where is this video taken,living room,8,DL,38
6593,6593,7771048766,665,272,480,where is this video taken,in house,8,DL,16
6629,6629,2917761273,1002,500,375,where are the people hanging out,hospital room,8,DL,68
6656,6656,4087815687,321,640,480,where are the people hanging out,living room,7,DL,27
6668,6668,9578365556,740,640,360,where is this video taken,outdoors,4,DL,71
6681,6681,5764055380,2415,640,360,where are the people hanging out,garden,9,DL,68
6700,6700,8059684971,1380,640,360,where is the kid playing,living room,8,DL,68
6704,6704,7362138272,779,320,240,where could this be happening,road,7,DL,52
6713,6713,4608843813,2697,640,480,where are the people hanging out,indoor hall,6,DL,62
6744,6744,3316035784,812,320,240,where is this place,at a house,6,DL,20
6758,6758,3336398510,1693,640,480,where is the man parachuting,field,8,DL,58
6768,6768,3849812732,612,640,360,where are the people hanging out,near a river,7,DL,65
6789,6789,6183695214,676,320,240,where is this video taken,forest,4,DL,52
6798,6798,4804501313,330,640,480,where is the boy walking,on the road,8,DL,29
6854,6854,6150459616,2351,640,360,where could this be happening,living room,12,DL,27
6858,6858,3160466137,918,640,480,where is this video taken,bedroom,7,DL,62
6903,6903,11794662446,1726,640,360,where is the child turning on the spot in this video,at a house,9,DL,68
6923,6923,3579333191,2095,640,480,where is the cat playing with the white object,living room,10,DL,1
6944,6944,4681488749,659,640,480,where is this video taken,bar,4,DL,58
6961,6961,3076771705,534,640,480,where is the lady in green playing the guitar,kitchen,0,DL,1
6996,6996,5323579442,1370,640,480,where is this happening,living room,9,DL,27
7029,7029,6882604194,1927,640,360,where is this video taken,park,8,DL,71
7049,7049,3420639395,451,320,240,where is this place,beach,7,DL,73
7066,7066,5518571759,485,640,480,why are the men sitting on,bench,3,DL,23
7120,7120,7645715544,1636,640,360,where are the kids playing,beach,11,DL,68
7143,7143,8886126628,783,640,480,where is this video taken,bathroom,8,DL,68
7147,7147,4516647839,1656,640,480,where is this happening,bedroom,10,DL,38
7156,7156,7462991650,414,640,360,where is this video taken,living room,4,DL,68
7160,7160,6958143741,332,640,360,where is this video taken,living room,10,DL,25
7170,7170,13503103965,331,640,1138,where could this be happening,bouncy castle,7,DL,68
7180,7180,3742817599,2640,640,480,where are the rats resting,bed,8,DL,20
7181,7181,4184884354,1503,640,480,where is the girl hanging out,living room,8,DL,59
7187,7187,6819935501,430,640,480,where were the people,at the table,8,DL,44
7202,7202,5106055789,2158,640,480,where is this video taken,living room,8,DL,68
7236,7236,2583774454,465,640,480,where is this happening,outdoor,8,DL,29
7264,7264,5312870730,1377,640,480,where are the two people performing at,stage,4,DL,68
7279,7279,13221390685,872,640,360,where is this happening in,classroom,10,DL,77
7301,7301,8152470819,691,640,360,where are the cats at,bedroom,10,DL,1
7313,7313,7357334560,2656,640,360,where is this video taken,stage,9,DL,59
7314,7314,5596009049,548,640,360,where is the person having the drink,by the window,7,DL,44
7322,7322,3054908383,2126,640,480,where is this video taken,bedroom,7,DL,68
7332,7332,4480893533,484,320,240,where is this place,playground,6,DL,68
7334,7334,7272305954,2158,640,362,where are the children performing,classschool,6,DL,68
7345,7345,3709571335,859,640,480,where is the baby lying down,bed,4,DL,38
7358,7358,5844366740,594,568,320,where is this video taken,road,8,DL,68
7362,7362,6980673134,1182,640,360,where are they playing,living room,8,DL,62
7369,7369,6833214941,349,640,480,where are they,house,0,DL,38
7396,7396,3606486345,1800,320,240,where is the chicken at,kitchen,6,DL,43
7402,7402,3104804865,1695,640,360,where could this be happening,zoo,6,DL,63
7430,7430,5913897276,1592,640,362,where are they likely to be,mountains,0,DL,39
7491,7491,12180720046,834,640,360,where is this happening,snowy hill,7,DL,68
7514,7514,6828150903,2035,640,360,where is this video taken,living room,9,DL,38
7515,7515,2883068209,1470,640,480,where is this happening,living room,8,DL,27
7529,7529,3011586023,2280,640,480,where are the people hanging out,sideway of the railways,4,DL,37
7544,7544,2399344595,2280,500,375,where is this happening,kitchen,11,DL,43
7601,7601,10798608136,1620,640,480,where is this video taken,roadside,7,DL,52
7628,7628,3829362320,2697,640,360,where is this happening,pool,10,DL,16
7638,7638,4645880882,1515,640,360,where is this place,classroom,8,DL,68
7652,7652,2818579217,592,320,240,where is this happening,ocean,9,DL,68
7689,7689,5123738290,2697,640,360,where are the people at,concert,5,DL,65
7696,7696,7751455900,2697,640,1138,where is this,home,4,DL,77
7725,7725,2685836225,932,500,375,where could this be happening,restaurant,10,DL,68
7729,7729,10516079413,1608,640,1138,where is this happening,room,9,DL,38
7744,7744,5650447882,975,640,1138,where could this be happening,dining room,8,DL,68
