Unnamed: 0,Unnamed: 0.1,video,frame_count,width,height,question,answer,qid,type,bigCate
720,720,3420447174,563,320,240,are the crabs tied up in ropes,yes,6,DB,54
734,734,6372875655,1115,480,640,is the child in green shirt very excited on the car,yes,2,DB,38
738,738,8847930035,326,640,480,was the boy in yellow wearing sports shoes when playing,yes,6,DB,68
751,751,3572458290,460,480,320,do the women synchronize well during the performance,yes,5,DB,65
791,791,3043285355,1168,500,375,judging from the environment are the horses domesticated or wild,domesticated,5,DB,68
792,792,5541230874,1459,640,480,is the room messy or clean,messy,1,DB,68
797,797,6001671251,1180,640,360,are the people on the stage wearing traditional outfits,yes,4,DB,58
829,829,8985755121,1740,640,480,is the baby enjoying the play time with the adult,yes,2,DB,38
852,852,4612106647,537,640,384,is the boy very skilled in climbing monkey bars,yes,0,DB,68
856,856,9353836291,946,640,360,is the man in orange working or surfing the internet,surfing internet,1,DB,77
857,857,8691070916,1468,640,360,is the man trying to give a speech in front of audiences,yes,2,DB,62
875,875,2775487424,2697,500,375,is the cat domesticated or wild,domesticated,0,DB,55
892,892,5244251013,1619,640,480,are these people in a serious discussion with each other,yes,0,DB,58
960,960,5306491665,594,640,480,does the boy try to hit the baby near the end of the video,no,4,DB,38
963,963,2670202446,2696,320,240,is the man in blue enjoying the music play,yes,2,DB,65
966,966,5000550633,2697,640,360,is the horse being cooperative with lady,yes,1,DB,67
982,982,5599703390,1535,640,360,do the men seem confident or distracted while singing,confident,3,DB,65
986,986,8760033230,1980,640,360,are the people playing seriously or having fun,having fun,1,DB,65
989,989,4805511103,1621,568,320,is the boy skilled at riding the skateboard,no,1,DB,68
994,994,2940555445,2235,500,375,is the baby asleep or awake at the start of the video,asleep,0,DB,38
999,999,2580553233,837,480,360,is he singing by himself,yes,10,DB,77
1023,1023,3919269707,487,640,480,did the baby have any safety gear on when he plays in the waters,no,7,DB,38
1038,1038,3899126726,2697,640,480,is the lady proficient in sign language,yes,5,DB,77
1041,1041,4691227795,711,640,480,is the cat wild or domesticated,domesticated,0,DB,38
1045,1045,4019095533,390,640,360,are they performing trekking,yes,4,DB,39
1053,1053,9963900426,857,640,360,was any crab taken out of the basket,no,9,DB,54
1067,1067,2800751485,518,640,480,does the creature lunge forward to attaack the fish,no,9,DB,45
1086,1086,6972796508,666,640,480,did the girl consistently push the trolley in the same direction,no,9,DB,71
1100,1100,3039274443,1800,640,480,does the man look like he is promoting the drink or does he look like he hates it,he is promoting the drink,5,DB,23
1102,1102,13716958463,720,640,360,does the baby try to bite on the sunglasses while moving on the roll,yes,1,DB,68
1132,1132,7420570576,469,640,480,did the bottle drop,no,9,DB,11
1138,1138,3487475414,1099,640,480,is the boy hungry,yes,1,DB,68
1154,1154,2615681431,729,640,480,are the two man walking professional hikers,no,0,DB,5
1160,1160,6019828242,1470,640,480,is the guitarist performing at a concert,yes,0,DB,65
1166,1166,2401074058,634,320,240,is the baby afraid of the animal,yes,3,DB,68
1188,1188,9776467646,631,640,1138,did the boy with the white swimming cap look confident when he first jump into the water,no,2,DB,68
1195,1195,3326899385,840,640,480,do both the girl and the baby seem to be looking at the same thing,yes,10,DB,68
1196,1196,8205445573,924,640,360,was the floor slippery when the girl in green fell,yes,4,DB,50
1203,1203,13416071294,431,640,480,are these people dancing in the video,yes,5,DB,68
1205,1205,4186550878,1289,640,360,does the boy play the piano with one hand or both hands,one,11,DB,59
1210,1210,2414793083,2584,640,480,are the kids sharing the red towel siblings,yes,2,DB,25
1248,1248,3478131928,486,640,480,is the pond deep,no,5,DB,40
1262,1262,5617607038,2457,640,360,did the baby only stayed at one position throughout the video,yes,6,DB,38
1263,1263,6821075458,2250,640,480,was the baby wearing anything,no,9,DB,68
1267,1267,6490285609,599,640,480,is the lady teaching the boy something,yes,1,DB,68
1270,1270,2944480873,2698,320,240,are the two cats playing or fighting,fighting,0,DB,1
1289,1289,4598213889,855,640,360,are the kids enjoying while playing with the toys,yes,5,DB,38
1311,1311,5059903055,2006,640,426,is the boy willing to be fed with the food,no,4,DB,16
1323,1323,8160552920,1457,604,1072,is it a pet dog or street dog,pet,4,DB,71
1381,1381,4527426680,592,640,360,is the girl entertained by someone,yes,1,DB,68
1393,1393,2598449017,409,500,375,did she get hurt when the lady in white fall off the horse at the end,no,4,DB,64
1411,1411,13308006123,596,640,360,is the cameraman on an opposite moving train,yes,3,DB,37
1420,1420,2422024081,1020,640,480,does the boy stand up,no,8,DB,68
1435,1435,5759653927,2105,640,480,are the others try to help the man in blue say the correct thing,yes,10,DB,77
1440,1440,11166208165,342,480,640,are the people having fun hanging out with one another,yes,8,DB,68
1442,1442,7002697331,833,640,360,are the others listening to the man in black jacket and cap,yes,3,DB,52
1447,1447,3666012638,423,480,360,is this a private place or a work facility,work facility,6,DB,52
1448,1448,8254578463,1343,640,480,is the girl in blue experienced in playing the piano,yes,7,DB,59
1457,1457,4256670872,2024,640,480,did the vehicles collide into each other,no,9,DB,52
1467,1467,2822875146,585,320,240,did the man fall badly in the waters,no,3,DB,73
1468,1468,5561454050,720,640,1138,did the baby manage to separate the toy,no,4,DB,38
1474,1474,8584945123,730,640,1138,did the baby get injured while playing with the ball,no,9,DB,38
1505,1505,8486832796,1107,568,320,are the people enjoying themselves in this event,yes,1,DB,62
1520,1520,6239155123,470,640,480,do the man and the lady look experienced in bike riding,yes,1,DB,52
1521,1521,2677153721,1453,500,375,does the child only vacuum at one spot,no,6,DB,68
1524,1524,5277343380,2467,320,240,do the girl coordinate well,no,9,DB,68
1537,1537,4273164443,2697,640,480,did the camel collapse during the ride,yes,8,DB,60
1544,1544,4710412048,1247,640,360,does the man in blue dance with his sunglasses on the whole time,no,6,DB,52
1550,1550,2715505162,2478,500,375,are the kids enjoying while sitting on rotating chair,yes,1,DB,68
1594,1594,5895320023,1183,640,1138,judging by the environment is the dog domesticated or wild,domesticated,5,DB,27
1604,1604,6886873148,663,640,360,is the boy wearing a bib while eating,yes,6,DB,68
1619,1619,2488825002,630,640,362,is the boy in yellow skilled in walking,yes,7,DB,25
1622,1622,5263195812,2335,640,360,is the man in black suit questioning the man in uniform a report,yes,3,DB,27
1630,1630,5271062042,2697,640,480,are the musicians enjoying the music when playing it,yes,2,DB,65
1656,1656,5455648195,1567,640,480,does the baby understand how to use the telephone,no,2,DB,38
1670,1670,3964460017,306,640,480,are the people enjoying their conversation,yes,6,DB,77
1677,1677,5367217214,810,640,480,are the children interacting with one another,no,9,DB,68
1684,1684,5192910012,810,640,480,is the boy proficient in the driving the car,no,9,DB,68
1692,1692,4020090190,355,640,360,is the man nervous or confident while giving the interview,confident,1,DB,52
1697,1697,8994022703,1002,640,480,does the lady seems focused or distracted on the mobile phone,focused,2,DB,3
1755,1755,3938939252,531,640,480,is it safe for the men to slide down such a rocky surface,no,2,DB,58
1786,1786,3830360173,666,640,480,is the girl copying what the boy does,yes,1,DB,68
1797,1797,2637772927,1472,640,480,did the dog pick up the ball in the pool,yes,7,DB,71
1813,1813,6952126784,901,640,480,are the dogs domesticated or wild,domesticated,5,DB,71
1836,1836,6487405415,618,640,360,does the girl feel confident or shy while reading the paper,shy,2,DB,68
1855,1855,2933279181,901,500,375,is the man in green well geared for the climb,yes,2,DB,13
1885,1885,2399357525,1025,640,480,did the girl have difficulties in removing her socks,yes,5,DB,68
1902,1902,11111957393,1062,640,360,is the blonde girl enjoying her dance,yes,8,DB,68
1903,1903,3218608942,673,320,240,did the bus caught up with the silver car at the end of the video,yes,7,DB,30
1947,1947,5374381004,950,568,320,is the dog wild or domesticated,domesticated,0,DB,71
1948,1948,6379905555,480,640,480,are they performing the task outside in forest,yes,9,DB,58
1949,1949,3954996353,1534,640,480,is the man delivering a speech as he stood on the podium,yes,1,DB,58
1963,1963,7570178500,597,640,360,is the baby feeling happy,yes,0,DB,55
1964,1964,4801016360,1035,640,428,is the baby independent at feeding,no,4,DB,38
1992,1992,3958650538,2187,640,480,is kid having special attention towards the mobile phone,yes,1,DB,68
2003,2003,4571644750,1956,640,480,is the bottle heavy for the boy in blue shorts,yes,10,DB,68
2015,2015,4515022320,2697,320,240,are these people enjoying listening to the bespectacled man giving information,yes,4,DB,44
2025,2025,4480893533,484,320,240,did the girl in pink land well on the sand,no,5,DB,68
2035,2035,3417999933,2340,320,240,did the lady look tired pulling on the large trolley,no,4,DB,68
2046,2046,3515562099,856,640,480,are the cats resting,yes,2,DB,1
2074,2074,4938136806,2697,640,480,did the flying helicopter take a long or short time to reach the ground,long,1,DB,13
2114,2114,3736792690,1050,640,480,were the babies indoors,yes,5,DB,25
2115,2115,2664151010,736,640,480,does the kid with blue boxer know how to slide,no,2,DB,68
2116,2116,3245229746,495,320,240,are the penguins afraid of water,no,4,DB,78
2126,2126,7958865658,2682,640,360,are the cats wild or domesticated,domesticated,4,DB,1
2131,2131,11301174465,909,640,1138,is the boy enjoying himself when he rides the toy truck,yes,3,DB,68
2142,2142,8435508669,2691,640,360,was the girl wearing a beanie when looking at the cars,yes,4,DB,52
2153,2153,2523413478,1146,320,240,is the man in red trying to pick up the people that are in the water,yes,3,DB,61
2159,2159,2492334093,1607,500,375,is the baby comfortable in the elder boy in white s arms,yes,2,DB,27
2203,2203,3855730364,459,640,480,do the dolphins look active or bored,active,4,DB,45
2207,2207,5773250639,1122,480,640,did the man wear the wristband the entire time he is crying the child,yes,10,DB,27
2214,2214,3999324219,366,480,640,was the lady wearing a cap when she picked up the baby,yes,3,DB,50
2223,2223,12423338764,495,640,1138,is the baby trying to learn how to get up and crawl,yes,0,DB,38
2233,2233,3885799280,1350,320,240,is the woman trying to capture scenic beauty,yes,0,DB,52
2254,2254,10735513724,728,640,360,is the girl alone,yes,6,DB,68
2262,2262,5368243767,1679,640,1138,was the lady posing with the flowers,yes,8,DB,29
2278,2278,7701673270,851,640,480,is the baby able to crawl continuously throughout the video,yes,13,DB,38
2293,2293,3076771705,534,640,480,is it safe for the cat to be in the kitchen near the stove,no,3,DB,1
2296,2296,3628142567,723,640,480,did all the children who spin the wheel also ring the bell together,yes,5,DB,61
2315,2315,3796984272,555,640,360,is the boy proficient in riding bicycle,yes,9,DB,50
2327,2327,6883644517,1079,640,480,did the lady use a lot of effort to blow the balloon,yes,3,DB,38
2359,2359,2950216986,2184,320,240,is the man giving a group or solo performance,solo,6,DB,65
2362,2362,4452289128,464,640,480,is the boat powered or manually sailed,manually,2,DB,61
2367,2367,10013458676,450,640,640,does the girl like the toy,yes,4,DB,68
2368,2368,6394232577,1107,640,480,is the lady enjoying while holding baby and caressing for her,yes,3,DB,38
2373,2373,2853740637,374,640,480,is the boy enjoying his food,yes,6,DB,68
2380,2380,13238637455,3217,640,360,is the audience listening actively to her,yes,3,DB,29
2404,2404,6810821214,810,640,362,are the two boys playing chess focused in the game,yes,4,DB,68
2424,2424,6197272373,639,640,480,is the man the only one who speaks,yes,8,DB,44
2427,2427,2457454663,995,320,240,does the child like playing in the water,yes,5,DB,68
2430,2430,3530395394,1416,640,360,is the brown pig wild or domesticated,wild,0,DB,34
2440,2440,4719167605,821,360,480,does the lady ever turn to look at the baby,no,3,DB,38
2455,2455,13200806115,1307,640,360,is the girl in pink afraid of dogs,no,1,DB,71
2488,2488,9566614158,687,640,1138,are the people watching an experiment,yes,0,DB,62
2513,2513,5904877869,848,640,480,are there more than three people on stage,yes,9,DB,58
2519,2519,7243131156,1297,480,720,is the girl in green dancing,no,1,DB,68
2533,2533,4602939266,2697,360,480,is the lady running away from the boy with the pipe when he moved it right and left,yes,4,DB,77
2542,2542,9199141461,600,640,360,is the lady in pink pressured to sieve well in front of everyone,yes,5,DB,58
2580,2580,3908679408,2697,640,362,does baby likes the food which he is eating,yes,1,DB,25
2582,2582,6537623889,1376,640,360,is the boy playing alone,yes,4,DB,68
2590,2590,3832090694,1215,640,480,is the elephant wild or domesticated,domesticated,1,DB,63
2596,2596,8754368328,484,640,360,are the ladies learning cooking from the lady in blue top,yes,3,DB,77
2600,2600,3675842764,1053,640,480,were the people indoors,yes,5,DB,58
2601,2601,5595306504,300,640,480,are the ducks all huddling together,yes,6,DB,9
2613,2613,3997471423,1050,640,360,do the dogs follow the man,yes,6,DB,71
2640,2640,2641296813,508,640,480,are the bunnies the same breed,yes,9,DB,42
2641,2641,5403958484,2697,640,360,are the ladies singing,yes,1,DB,68
2646,2646,7149197841,2697,640,360,is the kid enjoying while swimming in the pool,yes,4,DB,38
2650,2650,8715080639,931,640,360,are the girls enjoying while performing,yes,4,DB,11
2653,2653,6884969066,1331,640,480,is the baby trying to stand up when it is holding on to the luggage,yes,1,DB,27
2656,2656,5252056583,486,640,1138,are the dogs just walking in the snow or are they playing while walking,playing,6,DB,71
2658,2658,6227157477,2697,640,360,are the soldiers moving in a synchronised manner,yes,9,DB,58
2662,2662,5710270308,954,272,480,does the baby has control over the grip,no,7,DB,38
2665,2665,8556691005,1770,640,362,is the the wooden table dirty,yes,1,DB,68
2671,2671,5899330155,1199,640,360,are the cat and dog playing or fighting,playing,2,DB,71
2683,2683,3915869562,1185,640,360,does the dog lying on the floor enjoyed being caressed,yes,4,DB,71
2686,2686,4164993093,1033,360,480,is the boy indoor,no,5,DB,68
2697,2697,2702145478,1381,640,480,do you think this is a crime scene,no,1,DB,68
2702,2702,7453733688,792,640,360,is the girl in pink having fun playing with the water,yes,2,DB,68
2705,2705,3876483801,330,640,480,is the girl learning how to swim,yes,1,DB,68
2706,2706,7026942079,1020,640,360,do the kids seem enjoying or bored by the man s activity,enjoying,2,DB,68
2711,2711,2748674628,954,640,480,is the place empty or crowded,empty,6,DB,55
2715,2715,3726334221,340,320,240,is the lady s trial to shoot the gun a safe or dangerous one,dangerous,3,DB,58
2735,2735,6137698705,674,320,240,are the pigs searching for food in the hay,yes,3,DB,34
2739,2739,5408572348,974,640,480,are the children having fun playing together,yes,1,DB,38
2744,2744,8736356323,1263,640,360,were the performers interacting with the audience in front of them in the middle of the performance,yes,3,DB,65
2745,2745,5234885502,1199,640,352,does the kid hold special attention towards the toy infront of him,yes,5,DB,38
2749,2749,12396268245,2896,640,480,is the baby enjoying playing with tissue paper at the end of the video,yes,4,DB,68
2772,2772,2513630909,1457,500,375,is the black dog the chaser or being chased,chaser,4,DB,77
2773,2773,5040632101,2642,320,240,does the story that the woman in red is sharing seem boring or interesting to the listeners,intresting,2,DB,27
2775,2775,8390450013,1065,640,360,did the boy have difficulty getting off the dog near the end of the video,no,4,DB,71
2786,2786,2488825002,630,640,362,is he really hungry and looking for food or just curious about what is inside the box,curious,3,DB,25
2794,2794,2507612755,1034,500,375,did the older boy give his biscuit to the younger baby,no,7,DB,68
2801,2801,8095838321,326,640,360,is the boy swinging on the monkey bars without assistance,yes,3,DB,68
2808,2808,4904919958,2697,640,480,are the men proficient in fighting with the sword,yes,4,DB,58
2816,2816,5607019967,886,640,360,are they having a formal match or just practicing,practicing,6,DB,67
2820,2820,8501327333,2160,640,360,is the conductor experienced in conducting song pieces,yes,4,DB,65
2837,2837,11606895084,973,512,384,is the table messy or neat,messy,5,DB,27
2847,2847,3899126726,2697,640,480,is this at a formal event,yes,1,DB,77
2848,2848,5234885502,1199,640,352,was the baby wearing a necklace when playing,yes,7,DB,38
2874,2874,3763693893,682,640,480,is the man in black performing with the guitar,yes,2,DB,65
2877,2877,4999665957,1773,640,360,are the people excited in the party,yes,7,DB,77
2884,2884,11574216014,462,640,360,is the location dangerous,yes,8,DB,58
2891,2891,5363401248,2697,640,362,are there other people around,no,9,DB,68
2915,2915,3249160519,979,640,480,are the kids playing or fighting for the book,fighting,4,DB,27
2917,2917,6045074723,367,640,360,does it look like the boys are scared during the ride,no,2,DB,61
2928,2928,8754368328,484,640,360,do the other ladies seem distracted or focused while learning,focussed,4,DB,77
2949,2949,10083879466,682,640,480,are the kids skilled at playing this game,yes,5,DB,40
2962,2962,6155417016,735,640,480,is the baby capable to eat properly,no,3,DB,25
2965,2965,2662408932,1176,500,375,are the two dogs fighting or playing,playing,2,DB,27
2976,2976,8715080639,931,640,360,are the girls performing or practicing,performing,1,DB,11
3026,3026,4186550878,1289,640,360,is the boy experienced in playing the piano,no,4,DB,59
3035,3035,2583774454,465,640,480,does the girl seem enjoying while sitting on the spinning wheel,yes,2,DB,29
3038,3038,9181873351,931,640,1128,are the kids playing inside a store,yes,4,DB,64
3049,3049,4503497193,368,640,360,is it a wild or a domesticated cat,domesticated,2,DB,1
3064,3064,7883814230,1027,640,360,are the children enjoying themselves on the swing,yes,1,DB,68
3073,3073,3390247475,857,384,288,are the people having fun,yes,5,DB,65
3087,3087,13008599135,662,640,360,is this a playground,yes,2,DB,68
3093,3093,5029903979,1396,640,480,is the kid enjoying while playing with the toy,yes,0,DB,68
3095,3095,4074013870,1475,640,480,do the boys know their dance routine well,no,5,DB,68
3097,3097,3138328151,975,640,480,does the baby enjoy what the lady is doing,yes,3,DB,38
3101,3101,3313869727,2109,640,428,did the man perform a magic trick,no,2,DB,58
3104,3104,4092621678,975,640,360,are the cats wearing collars when licking,no,6,DB,1
3121,3121,13028692904,629,640,360,did the baby stay on the white mat for the entire time,yes,6,DB,38
3128,3128,2713525734,710,640,480,is it difficult for the bald man to walk down the stairs,yes,9,DB,52
3150,3150,4641079421,1570,640,360,are the ladies comfortable dancing with one another,yes,7,DB,29
3160,3160,9947344865,2291,480,360,did the red tram move,no,7,DB,30
3168,3168,8581493560,1761,640,480,is the man experienced in tossing the dough,yes,2,DB,77
3169,3169,6314288870,1593,640,480,are the people sitting at the back in gathering,yes,10,DB,38
3185,3185,2527361748,508,640,480,judging by the collars are the dogs domesticated or wild,domesticated,2,DB,71
3192,3192,6394232577,1107,640,480,is the kid old enough to converse,no,2,DB,38
3220,3220,2591888090,420,640,480,is the little boy trying to help his father by pushing the baby walker,yes,5,DB,7
3223,3223,3915869562,1185,640,360,are the dogs domesticated or wild,domesticated,6,DB,71
3225,3225,4622219704,1080,640,480,did the baby in pink enjoy playing in the waters,yes,2,DB,68
3254,3254,4371640303,2399,640,480,which part of the toy giraffe was the baby constantly biting,no,3,DB,38
3264,3264,6335208280,1248,640,384,are the children paying attention to the class,yes,6,DB,68
3270,3270,8634740778,774,640,480,did the white dog sniff the grass at the middle of the video,yes,7,DB,71
3283,3283,5873013017,1511,640,480,is the baby enjoying his water playing experience,yes,2,DB,38
3293,3293,12557550424,1260,640,360,do the performers seem distracted or focused during performing,focused,4,DB,59
3301,3301,8336004242,599,640,360,is the cat wild or domesticated,domesticated,3,DB,1
3314,3314,2898694467,810,640,480,is the weather sunny,no,3,DB,39
3320,3320,9694980528,1253,640,360,is the woman in grey hoodie drawing complicated pictures or simple sketches,simple sketches,4,DB,77
3333,3333,3527007046,1128,640,360,is the 4 men performing a music that is fast or slow in speed,fast,5,DB,59
3335,3335,2410320893,1047,640,480,did the boy in black fall hardly on the ground,no,3,DB,68
3341,3341,3972000643,1422,384,288,are the men having a serious or lighthearted conversation,lighthearted,3,DB,62
3357,3357,5367061205,2187,640,360,are the people working or shopping,working,7,DB,55
3360,3360,6493394265,783,640,480,are the people trying to pose for a picture,yes,3,DB,58
3374,3374,4217963817,1560,640,360,is the girl in red willing or unwilling to share her food,unwilling,4,DB,77
3381,3381,5823056008,1080,640,360,is the road they are on paved,yes,11,DB,39
3383,3383,5489050159,1960,640,360,did the man in blue appear restless throughout when he is sitting on the chair,yes,4,DB,55
3405,3405,3344241741,920,640,480,is the child good at mimicking the action,yes,4,DB,38
3411,3411,4407186551,2250,640,480,are girls professional dancers or dancing for fun,dancing for fun,3,DB,27
3412,3412,11232317315,1198,640,360,is the man wearing spectacles playing the guitar,yes,3,DB,77
3443,3443,2562609358,2697,320,240,are the men playing music for performance or practising,performance,3,DB,58
3455,3455,8628709190,2697,640,360,are the dogs domesticated or wild,domesticated,2,DB,68
3487,3487,13486822104,689,640,360,are these birds domesticated or wild,wild,0,DB,33
3501,3501,6980673134,1182,640,360,are the children focussed or distracted when playing the game,focused,1,DB,62
3516,3516,2730042852,876,500,375,is the man trying to push the swing that the baby is on when he went behind the baby,yes,2,DB,68
3534,3534,3304644092,928,640,480,is the lady enjoying the jokes of the man in black,yes,3,DB,29
3553,3553,6674840917,1603,640,480,is the river clean or dirty,dirty,2,DB,61
3555,3555,5563273949,752,640,1138,is the baby having special attraction towards the red ball,no,1,DB,38
3591,3591,6157608500,1068,640,480,is there anybody else in the room other than the man and baby,no,9,DB,38
3592,3592,4904919958,2697,640,480,are the men having serious fight or acting,serious fight,1,DB,58
3596,3596,4653911781,783,640,480,is the woman enjoying playing with the baby,yes,8,DB,27
3600,3600,4035220404,1439,320,240,is the man comparing the mobile phones,yes,1,DB,3
3615,3615,5323209509,1149,640,480,is the baby opening her present at the beginning,yes,2,DB,38
3622,3622,2581312980,1455,640,480,did the two men wear watches throughout the entire conversation,yes,10,DB,77
3625,3625,5314486265,1050,640,360,is the baby girl comfortable walking with the birds in the garden,yes,3,DB,68
3640,3640,2837375339,1530,640,480,is the man talking about the drink,yes,2,DB,44
3643,3643,2955860979,1773,500,375,does the baby want to give up when it can not feed itself,no,8,DB,25
3644,3644,4612176912,2677,640,480,are the squirrels playing or fighting with each other,playing,0,DB,14
3653,3653,5463556386,2160,640,424,are the guitarists skilled at playing their guitar,yes,0,DB,65
3660,3660,6787210378,555,640,362,is the child good at gymnastics,yes,1,DB,68
3664,3664,6161374498,972,604,1072,is the performance indoors or outdoors,outdoors,2,DB,65
3676,3676,3687894772,1079,640,360,are his hands big enough to hold all the ducks,no,8,DB,77
3677,3677,4809420567,889,640,480,was the baby wearing pants when lying down,no,5,DB,38
3697,3697,2484698353,964,320,240,are the man and woman doing sign langauge in synchrony,yes,0,DB,27
3711,3711,5798851653,675,640,480,is the boy enjoying his experience feeding the goats,yes,1,DB,68
3715,3715,5510860729,933,352,288,is the band professional or amateur,professional,9,DB,65
3748,3748,4372087522,450,640,480,is the boy sitting on the sledge when he went down the hill,yes,7,DB,68
3749,3749,5095838594,1609,640,360,is the girl feeling happy about her outfit in this scene,yes,3,DB,68
3756,3756,2513208116,2697,640,480,is the man holding the club practising or competing,practicing,0,DB,15
3765,3765,4729027639,2161,640,480,what is the possible relationship between the lady in white and the girls,yes,7,DB,68
3774,3774,11117946583,1903,640,360,is the boy wearing a jacket the entire time he was riding the car,yes,8,DB,52
3808,3808,8985755121,1740,640,480,is the baby resting or sleeping on the sofa,resting,0,DB,38
3812,3812,3736792690,1050,640,480,were the babies wearing shoes when seated down,no,4,DB,25
3821,3821,4254567713,1710,640,480,is the child practising or performing,practising,5,DB,59
3827,3827,4924158260,2017,640,480,is the man focussed in the game,yes,1,DB,62
3839,3839,6241168740,881,640,360,was the black dog wearing a blue collar when running,yes,2,DB,71
3876,3876,3512954461,1340,640,480,is there anyone accompanying the blindfolded woman in red at the end of the video,no,5,DB,39
3878,3878,8052306711,2697,480,360,is the old man trying to regain the ability to walk,yes,2,DB,58
