Unnamed: 0,Unnamed: 0.1,video,frame_count,width,height,question,answer,qid,type,bigCate
1179,1179,5950108376,2554,640,384,what is the relationship between the boy and the woman,parent offspring,1,DO,68
1202,1202,2469129438,897,320,240,what is the language of the lyrics shown at the beginning of the video,japanese,1,DO,77
1216,1216,5143690101,406,640,384,what is the occasion in the video,birthday celebration,2,DO,77
1249,1249,2797596111,2158,640,480,what is the possible relationships among the people in the video,team member,9,DO,65
1259,1259,4772380747,719,640,480,what is the man playing,guitar,1,DO,65
1274,1274,13355427374,2319,640,360,what animal is the toy,panda,4,DO,27
1276,1276,2885991220,2697,500,375,what was being shown in the video,swimming,3,DO,68
1278,1278,5904332763,765,640,480,how did the man and lady in black protect their eyes from the sun,sunglasses,2,DO,52
1283,1283,3134451316,626,640,480,how does the man adjust the position of the child in the middle,carry the child,6,DO,68
1315,1315,4892615149,1657,640,360,what is the relationship between the baby and the boy,siblings,0,DO,25
1326,1326,11505582875,1260,640,360,what is the relation between the two men,colleagues,6,DO,58
1346,1346,4342755654,2062,320,240,what is the relationship between the children,siblings,10,DO,68
1348,1348,3290674826,678,320,240,what color is the woman painting the wall,blue,6,DO,18
1362,1362,5018588436,1350,320,240,what is being shown on the screen that is being placed at the highest level at the beginning of the video,man giving speech,8,DO,62
1384,1384,7980036093,796,640,360,what instrument is being mimicked,keyboard,7,DO,55
1392,1392,6202943622,1001,640,360,what is the blonde hair girl wearing,white tshirt,0,DO,68
1396,1396,4578322223,936,640,360,what is the animal shown in the video,cats,0,DO,1
1407,1407,11019586455,847,640,360,what was on the stove,cake,6,DO,71
1415,1415,9400537483,334,640,362,what is the thing that is moving on the carpet,robot,9,DO,68
1480,1480,7204447652,2653,640,360,what is the possible relationship between the girl and the baby,siblings,5,DO,38
1482,1482,5117238646,1060,600,400,what is the relationship between the people on stage,competitors,10,DO,11
1488,1488,4953208186,2697,640,480,what was the brand of the laptop,apple,5,DO,77
1494,1494,8258546654,450,640,360,what game is being played on screen,bowling,5,DO,27
1499,1499,8019115246,1102,640,1138,what animal is the lady carrying,dog,7,DO,71
1502,1502,3891809559,2426,640,480,what other instruments are being played other than the guitar,keyboard,7,DO,65
1504,1504,3468317018,1764,640,480,what is the lady and the dog currently taking part in in this video,a dog competition,11,DO,71
1508,1508,2706346400,779,320,240,what is the occupation of the man in a black vest,traffic controller,2,DO,37
1515,1515,12101954246,1527,272,480,what are the cats searching for in the bags,food,1,DO,1
1531,1531,5357351052,477,640,480,how is the lady and girl positioned at the start of the video,standing,5,DO,68
1542,1542,3332115271,2160,640,424,how are the people positioned in the room,in a row,4,DO,59
1545,1545,4435636970,616,640,362,what color is the man s shirt who is sitting beside the driver,light blue,1,DO,23
1546,1546,5697824411,374,640,426,what is the lady in black watching,the guy in blue,5,DO,58
1562,1562,3503100437,1623,640,360,what is the relationship between the lady carrying the baby and the baby,parent offspring,7,DO,38
1580,1580,4805511103,1621,568,320,how did the boy protect his head from injury,helmet,2,DO,68
1589,1589,5607019967,886,640,360,what is color of the ball lying beside the man in black,yellow,10,DO,67
1602,1602,5908005716,821,640,360,what is this video about,warm up for boxing match,9,DO,58
1609,1609,5252056583,486,640,1138,how did the lady kept her neck warm,scarf,5,DO,71
1626,1626,6201389133,395,640,480,what do the boys try to achieve by rolling down the ball,make ball slide across another tube,5,DO,68
1679,1679,6901507844,2289,640,360,what is a possible relationship between the lady and the two babies,grandparent offspring,1,DO,38
1685,1685,6794889528,1913,480,720,what is the relation between kid and man,parent offspring,1,DO,38
1686,1686,6242913804,2697,640,480,what is the relationship between the two babies,siblings,5,DO,77
1693,1693,5464041286,2074,640,480,what did the adult point to,phone,1,DO,27
1694,1694,4005104444,1020,640,360,what did the boy hold in his hand,toy airplane,1,DO,27
1707,1707,5741080503,788,480,360,what are the two dogs fighting for,dice toy,4,DO,71
1733,1733,8731154071,771,604,1072,what does the man drink next to person twirling firestick,alcohol,3,DO,58
1771,1771,2405631751,907,352,288,what is the relationship between then man and thebaby,parent offspring,0,DO,38
1784,1784,2918931832,898,320,240,what is the relationship between the people on stage,work mates,4,DO,58
1785,1785,12212857646,1171,640,360,what is the relation between the lady in black and the girl,parent offspring,1,DO,68
1791,1791,9154147993,1404,640,360,what event is occuring,group discussion,5,DO,77
1792,1792,8272757783,1006,640,426,what was the colour of the mattress sheet,red,7,DO,1
1820,1820,3972321905,547,640,480,what is the colour of the flag,orange,9,DO,50
1821,1821,12566336114,977,640,480,who was sitting on chair at end of the video,both of them,8,DO,16
1844,1844,2411858936,1404,320,240,what is the relationship between the old people,husband and wife,8,DO,58
1847,1847,3359783439,1585,320,240,what is the man riding,water scooter,10,DO,61
1860,1860,5542275338,465,640,480,how did the person carrying the baby make the baby feel more comfortable after the milk,by patting the back,5,DO,38
1887,1887,6854689594,409,640,360,who was stopping other players from moving forward,person in black,2,DO,49
1912,1912,4903182028,1386,640,480,what is the purpose of taking out the sand with the shovel,digging a hole,3,DO,68
1918,1918,3313869727,2109,640,428,how are the woman and man related,couple,1,DO,58
1921,1921,2427193811,1047,320,240,what is the genre of show that the cat is watching,cartoon,4,DO,62
1951,1951,13028692904,629,640,360,what did the baby do at first,play with toy,0,DO,38
1961,1961,7986780713,1302,640,424,how many main characters are shown in the video,two,2,DO,3
1975,1975,7509993932,518,640,362,what is the relationship between the two girls,siblings,0,DO,68
1976,1976,6061530960,2158,640,360,what is the man holding in his hand,guitar,2,DO,68
1982,1982,6789663234,1355,480,640,how did the man ensured he can see the girl clearly,wear spectacles,6,DO,68
1993,1993,6247230354,2370,640,480,what is everyone wearing on their head,hat,8,DO,39
1994,1994,5728648619,2647,640,360,how is the boy in red positioned at the start,standing,6,DO,68
2009,2009,7141848245,2697,640,1138,how does the man position himself on the bed at the start,lie face dwon,9,DO,38
2024,2024,4316096248,2118,480,640,what is the occasion in the video,wedding,6,DO,12
2034,2034,10440265715,3800,640,480,how did the boy protect himself from the cold outdoors,wear thick clothing,0,DO,68
2036,2036,4019095533,390,640,360,how does the man in yellow position himself to take a photo at the start,bend down,8,DO,39
2038,2038,8584386428,469,604,1072,when did the girl tried to climb out of the chair,at the end,8,DO,16
2044,2044,3753427644,2697,640,480,what is the relationship between the two boys,siblings,0,DO,68
2060,2060,4766353463,409,640,480,what is the color of the running train,black,1,DO,37
2105,2105,2785792401,897,500,375,how does the girl position her hands on the piano,slap the piano,6,DO,59
2117,2117,7001495401,1060,640,480,what is the relationship between the boys,siblings,0,DO,68
2122,2122,4841449811,2370,320,240,what is the possible relationship among the three men,friends,7,DO,58
2124,2124,5332533757,1351,640,480,what is the possible relationship between the man in black and the man in grey,colleagues,8,DO,58
2193,2193,8442904731,986,640,360,what does the man in vest have on his lap,laptop,7,DO,27
2197,2197,5388595493,1350,640,480,what did the adult press,pink button,4,DO,68
2225,2225,2492733539,684,320,240,what is the colour of the bassinet,green,5,DO,25
2228,2228,8115486281,1080,640,360,what does the man throw,lady s sweater,9,DO,58
2243,2243,3104055504,2360,640,480,how did the man shift the hamster s position,pick it up,4,DO,20
2282,2282,5607360009,928,640,360,what is the man wearing on his head,cap,0,DO,50
2286,2286,12771145375,1085,640,360,what is that thing in the baby s mouth,pacifier,1,DO,38
2300,2300,4854853022,1218,640,480,how do the girls protect themselves in the sea,wear life jacket,0,DO,61
2318,2318,7181477329,1080,640,360,what type of event is occuring,concert,5,DO,65
2322,2322,3454731708,1417,640,480,what is the relation between baby elephant and the big elephant near him,parent and child,3,DO,63
2332,2332,3625293868,401,640,480,is the guy in blue learning how to master jumping in ski,yes he is practicing,5,DO,22
2351,2351,4893901451,1251,640,360,what is the relationship between the lady and the baby,parent child,5,DO,38
2355,2355,4391896358,650,640,480,how did the nurse try to keep the baby warm in the beginning of the video,using a blanket,1,DO,38
2387,2387,5561006511,530,640,360,what toy is the baby biting,balloon,8,DO,38
2414,2414,2962536398,625,500,375,what is the possible relationship between the two men,friends,5,DO,11
2419,2419,8615395280,643,640,360,what is the relationship between the girl and the boy,siblings,2,DO,68
2445,2445,8362738653,1065,640,360,whar are the two persons wearing helmet doing,cycling,7,DO,50
2446,2446,4824967007,993,640,360,what is the relationship between the 3 people,friends,0,DO,58
2457,2457,3778867714,2697,640,480,what is the thing that is spinning in the hole,piece of paper,7,DO,68
2461,2461,6194127078,1807,480,800,how did the boy protect his head,wear helmet,0,DO,68
2464,2464,5521340068,384,640,360,how is the man and lady positioned at the start,standing next to each other,4,DO,16
2465,2465,7001391258,1201,640,360,what event is happening,rollerblading,10,DO,58
2472,2472,6844035756,1605,640,362,what are the animals near the lake,ducks,0,DO,9
2473,2473,5318941838,695,640,362,what is on the ground,snow,5,DO,21
2483,2483,2943322894,1084,640,480,what is the relationship between the child and the younger lady,parent offspring,5,DO,68
2514,2514,5502438239,1428,640,360,what animals are these,dogs,5,DO,71
2517,2517,4391896358,650,640,480,how did the person in blue see the baby clearly,wear spectacles,4,DO,38
2527,2527,4814913320,719,640,480,what was the man without beanie looking,the floor,1,DO,58
2528,2528,2815147671,1234,640,480,what is the role of the man wearing black cap in the performance,percussionist,3,DO,58
2547,2547,2507612755,1034,500,375,what is the older boy eating,biscuit,2,DO,68
2557,2557,2708580590,2085,320,240,which boy was holding the float with just one hand af first,boy on left,6,DO,73
2591,2591,7483736240,1044,640,1138,what does the lady hold in her hand,cigarette,0,DO,27
2604,2604,2955511140,405,640,480,from the clothes that they wear what is the weather like in the area,winter cold,3,DO,5
2643,2643,3446339403,930,640,480,what colour was the car that drove past them,white,8,DO,39
2667,2667,9520717551,450,640,640,what is the lady in white wearing,hat,0,DO,39
2689,2689,3298675598,1020,640,480,why are they wearing sweaters,cold weather,3,DO,68
2712,2712,5188652172,2621,640,1138,what makes the kid laugh out loudly,the man s chewing,4,DO,38
2714,2714,4502270636,386,640,480,how did the man in formal ensure he could he clearly,wear spectacles,6,DO,44
2726,2726,3982987927,423,640,480,what is the purpose of the black attachment on the phone,string to hold mobile,3,DO,68
2736,2736,2792110147,930,640,480,what is the relationship between the people,friends,6,DO,40
2770,2770,2670202446,2696,320,240,what is the relationship between the three people playing,friends,8,DO,65
2825,2825,8629560702,2697,640,480,what is on the wall behind the men,poster,9,DO,65
2833,2833,13308006123,596,640,360,what is the language seen in the video,japanese,2,DO,37
2843,2843,2818579217,592,320,240,what is the relationship between the child and the lady,parent offspring,0,DO,68
2845,2845,5414866308,1411,640,480,what is the relation between the baby and the lady holding him,parent offspring,2,DO,38
2881,2881,8306224570,484,640,430,what is the relationship between the ladies,friends,3,DO,77
2890,2890,2522759207,949,640,480,what could be the possible relation between these 3 boys,friends,8,DO,68
2896,2896,3525082926,1036,640,360,what is being shown on the screen,the score,8,DO,62
2897,2897,3374795103,1341,640,480,what colour is the paper that the lady in pink shirt is holding in her hand while speaking on microphone,white,3,DO,11
2904,2904,5252056583,486,640,1138,what was around the dogs neck,leash,4,DO,71
2909,2909,8103895526,394,640,480,what is the woman wearing,glasses,4,DO,71
2913,2913,9621338098,1380,640,360,how are the two men positioned on stage,sitting,5,DO,58
2966,2966,6349106171,1780,604,1072,how are the people in the crowd generally feeling in the scene,serious,3,DO,68
2983,2983,2761806961,1273,478,360,what is the bird that the man in black is holding,toy parrot,0,DO,16
2995,2995,7877082996,363,640,360,what is the role of the lady,supervise,8,DO,73
3014,3014,4433013703,591,640,480,who is the birthday person,the girl blowing the candles,7,DO,77
3024,3024,6470188301,1210,272,480,what is the relationship between the two children,siblings,4,DO,68
3047,3047,7230982816,1815,640,360,what colour is the car,white,0,DO,52
3048,3048,9209893989,1110,640,360,what is the possible relation shipbetween the man in white and the child in yellow,parent offspring,5,DO,68
3071,3071,2738131533,1989,640,480,what audience is the show targetting,children,8,DO,62
3112,3112,3731899673,682,640,480,what is the role of the man in yellow at the scene,safety officer,3,DO,30
3141,3141,4072482970,378,640,480,what color is the baby s cap,yellow,0,DO,38
3154,3154,2973658146,820,640,480,what could be the relationship between the boy and the the lady sitting next to him,parent offspring,3,DO,68
3208,3208,4515022320,2697,320,240,what could be the relation between these people assembled for the talk,friends,2,DO,44
3209,3209,6023758564,2697,640,480,how did the man see the baby clearly,spectacles,0,DO,25
3250,3250,6173660155,326,640,480,what is the relationship between the baby and the woman,mother child,2,DO,38
3265,3265,8072671483,1020,640,360,what do the people fencing try to do to win the game,poke each other,4,DO,58
3272,3272,3093622138,822,640,480,what is the black item on the girl s chest at the start of the video,cat,0,DO,1
3280,3280,9048441759,1860,640,480,what are they carrying on their back,oxygen tank,4,DO,45
3292,3292,5609003294,1039,480,640,what is the cat perched on top of,chair,0,DO,16
3294,3294,3811600452,2158,320,240,how are the cats positioned,placed in a box,0,DO,1
3297,3297,4245041172,503,640,480,how did the baby kept himself warm,wear more clothes,8,DO,68
3299,3299,6045154695,1966,640,480,how does the girl keep warm indoors,wear socks,1,DO,77
3300,3300,5296127747,630,640,480,what is at the background,tree,7,DO,58
3306,3306,5793991791,1333,640,480,what are the two children sitting on,seesaw,2,DO,68
3310,3310,3786675801,1177,640,480,what does the black dog hold in his mouth near the end,stick,2,DO,71
3318,3318,5671338931,330,640,480,what are the men holding in their hand,wii controller,2,DO,62
3332,3332,6769245561,414,640,360,what was the present wrapped in the plastic,cash register,1,DO,27
3337,3337,3552704802,2250,640,524,what is the possible relationships of the people in the video,colleagues,5,DO,58
3345,3345,8378662044,2505,640,360,what is the relationship between the woman and the baby,parent offspring,7,DO,68
3385,3385,9630710974,2129,640,360,what do the items in the small yellow box represent,toys,3,DO,68
3387,3387,8782055272,330,640,360,what stopped the man in yellow from moving forward,mud,2,DO,50
3427,3427,4116882012,1655,640,480,what is this video about,cosplay,5,DO,77
3441,3441,7456482120,301,640,360,what are the people looking at,the lake,4,DO,68
3453,3453,9289721995,568,640,360,what is the role of the person in striped,cameraman,9,DO,5
3463,3463,5311367704,700,640,480,what is the relationship between man and the boy,parent offspring,3,DO,68
3469,3469,2405977217,1075,640,480,What is this activity occuring,camping,5,DO,16
3475,3475,4974173680,1517,640,360,what is the role of the man with green vest,signaller,5,DO,37
3485,3485,3224556776,486,640,480,who is the lady in the background,mother of the kids,1,DO,68
3508,3508,4890982174,1310,640,480,what is the relation between the lady sitting down and the boy,parent offspring,4,DO,68
3533,3533,13491645643,1091,640,360,how did the boy in navy protect his head from injury,wearing a helmet,2,DO,68
3542,3542,6918689312,960,640,360,what colour were the jackets of the people,green,4,DO,62
3582,3582,6868234420,2382,640,426,how many people are involved in the video,two,1,DO,25
3584,3584,6297374320,303,640,360,what tools are they using,knives,9,DO,47
3599,3599,9908511965,370,640,1138,what sort of performance is occuring,rapping,0,DO,6
3603,3603,3026422534,373,500,375,what is on the table in front of the lady,laptop,1,DO,38
3638,3638,10157424365,300,640,480,what is the relationship between the two boys,sibling,0,DO,27
3668,3668,6779658148,322,640,360,what is the colour of the instructor's jacket,orange,6,DO,68
3699,3699,5292466003,2697,640,480,who slides farther at the end,lady with sunglasses,4,DO,21
3704,3704,7727873522,628,640,360,how does the person protect the child from falling,hold child s back,2,DO,68
3713,3713,4379169063,742,640,480,what animal is shown in the video,cat,5,DO,1
3714,3714,11313345705,754,640,360,which part of the video did the girl stop looking at the boy,around the middle,7,DO,68
3726,3726,5106055789,2158,640,480,what is the possible relationship between the two girls,siblings,3,DO,68
3743,3743,6511577863,2697,640,360,what did the man in checkered hold on his hand,wooden stick,1,DO,58
3752,3752,3972000643,1422,384,288,what is the relationship between the man in grey and the man in white,colleagues,2,DO,62
3755,3755,4423747522,1416,640,424,how did the boy keep himself warm,jacket,5,DO,68
3760,3760,3269139059,2697,640,480,what is the relationship between the man and woman,couple,1,DO,77
3766,3766,5868055864,2308,640,480,how did the man in red kept himself warm,thick clothes,7,DO,68
3782,3782,3057914371,2212,640,480,what is the lady and boy eating,ice cream,9,DO,27
3783,3783,10433303123,445,640,360,what is the possible relationship between the lady and the boy,parent child,8,DO,68
3833,3833,8023214726,1350,640,480,how did the man in grey changed his position after crossing his legs for some time,uncross point cross again,2,DO,77
3848,3848,6953922501,256,640,360,what activity is this,rugby,4,DO,52
3850,3850,3136054080,1200,640,480,what is the relationship of the man to the girls,parent offspring,0,DO,16
3853,3853,13308006123,596,640,360,what is the colour of the jacket the second lady with white mask is wearing at the end,green,6,DO,37
3868,3868,5820901507,604,568,320,how many people are involved in the video,two,3,DO,68
3869,3869,3457759630,1389,640,480,how do you think the baby and the green shirt lady are related,parent offspring,1,DO,38
3888,3888,11219960546,621,640,360,what attracts the boy s attention to move away from the girl,the camera man,2,DO,68
3922,3922,7999433239,2451,480,800,what is the relationship between the lady holding the camera and the baby,parent offspring,0,DO,38
3951,3951,8121746466,1326,604,1072,what colour is the shirt of the man that was trekking,black,0,DO,39
3952,3952,6976706499,2697,640,480,what is the relationship between the lady and the boy,parent and offspring,5,DO,68
3988,3988,3081222883,1692,640,480,how did they change position on stage,run to the opposite sides,8,DO,58
4007,4007,5188652172,2621,640,1138,what is the relationship between the man and the kid,parent offspring,1,DO,38
4038,4038,5402337043,536,640,360,who hit the pinata,girl,6,DO,68
4081,4081,5866354734,855,640,480,how does the girl feel,excited,9,DO,68
4083,4083,4820521883,540,640,360,what does the man show the kids towards the end,greet someone,5,DO,68
4093,4093,2622782176,932,640,480,who is the boy in green talking to,boy in floral,9,DO,27
4097,4097,2526590751,975,640,480,how are the people position on the sand and in the water at the start,standing,4,DO,58
4108,4108,3043285355,1168,500,375,what role does the woman in white play,caretaker,3,DO,68
4152,4152,8954271057,733,640,480,what is the animal shown in the video,cat,2,DO,1
4183,4183,4848160422,843,640,360,how does the woman in blue protect herself from the sun,wear hat,0,DO,50
4191,4191,2401243971,520,500,375,what is one of the colours of the ducklings,white,7,DO,33
4197,4197,5076319274,1678,640,480,what animal is lying on the wooden block,seal,4,DO,71
4202,4202,5845896914,1200,640,480,what is the relation between the child and the person in red,parent offspring,5,DO,64
4280,4280,4856339912,870,320,240,what is the relationship of the people,friends,5,DO,68
4322,4322,9711642332,1206,640,360,how is the lady in blue keeping her hands warm,put in the pocket,8,DO,52
4379,4379,10701071663,2160,640,360,who feeds the goat near the end with his hand,boy in blue,11,DO,68
4438,4438,3011586023,2280,640,480,why is the man in blue wearing a cap,sunny,1,DO,37
4456,4456,3297776560,1373,320,240,what is the possible relation among the ladies on the stage,team member,6,DO,58
4464,4464,4814913320,719,640,480,how did the people keep themselves warm,winter wear,4,DO,58
4486,4486,7122184611,1459,640,360,what are the people performing on the stage,music,0,DO,65
4502,4502,11111957393,1062,640,360,to whom is the girl dancing for,people on the sofa,2,DO,68
4504,4504,5710083349,1316,568,320,what is this video about,playing with cat,4,DO,1
4507,4507,5470917184,912,480,640,what is the relationship between the girls,siblings,3,DO,68
4515,4515,9388233379,1387,640,360,how did the man in blue see clearly,spectacles,6,DO,65
4544,4544,3210715355,1195,640,480,what is the colour of the scarf of the boy in blue beanie,red,7,DO,68
4551,4551,11595682706,1923,640,360,what is a possible relationship between the boy in black and the boy in grey,sibling,4,DO,77
4552,4552,3953392688,839,320,240,what is the relationship between the two boys,siblings,3,DO,77
4563,4563,3361625058,2697,640,480,how is the baby girl feeling at the end,happy,8,DO,27
4575,4575,6150459616,2351,640,360,what is the relationship between the boy and the girl,siblings,3,DO,27
4578,4578,7300856728,533,640,360,what is the colour of the shoe of the lady with black bag,red,9,DO,29
4616,4616,3805063660,2054,640,360,who was the one speaking with the mic at the end of the video,man in black,6,DO,65
4619,4619,3187640555,796,640,480,is the man in spectacles trying to gesture to the other man when he moved his arms,tell him something,1,DO,58
