Unnamed: 0,Unnamed: 0.1,video,frame_count,width,height,question,answer,qid,type,bigCate
316,316,3962139149,1433,640,480,what did the man with spectacles do after the blocks are all knocked down,drink beer,10,TN,77
321,321,5200348592,979,640,360,how did the person feel after taking a bite of the sushi,happy,2,TN,77
322,322,4598213889,855,640,360,what does the baby on the right do after playing with the water bottle for a while at the start of the video,faces the lady,6,TN,38
327,327,6478865241,2697,640,360,what did the girl in green do after she left her chair at the end of the video,go to girl in white,8,TN,16
328,328,5308844630,1755,640,360,what did the lady in purple do after the dog ignore her bag of food,offer something on her hand,6,TN,71
345,345,10211516755,1053,640,360,what does the girl do after scooping some food at the start,eat it,7,TN,77
355,355,5561454050,720,640,1138,what did the baby do after the toy fell down,leans on the ground,7,TN,38
365,365,4845935711,2697,640,480,where did the boy in blue went to after he entered the classroom,behind the girl,3,TN,68
367,367,2833808682,477,640,480,what does the baby do after she throws the bag into the box,pick it up again,4,TN,16
380,380,5312973009,2697,640,360,what did the small dog do after the woman in green pat it,get up,6,TN,71
383,383,2888597276,1422,640,480,what does the man in black suit do with his hands after he stopped running near the end,rub his eye,6,TN,5
384,384,3056221287,2697,640,480,what does the lady with curly hair do after she sat down on the floor,talk to the lady,7,TN,68
386,386,6951351121,472,640,360,what does the man in blue do after receiving the first ball,throw the ball,0,TN,49
388,388,4239725174,1166,640,480,what did the boy in the apron do after the boy on the right lifted his bowl,play with clay,6,TN,68
408,408,6554295195,1178,640,360,what do the children do after the lady in red gestured at them near the end,walk off stage,1,TN,68
414,414,4838398062,1131,320,240,what does the baby do after standing up,turn around,7,TN,38
418,418,6422862927,350,640,360,what does the girl do after the boy touches his fingers together,copies him,7,TN,68
427,427,3061528844,1047,320,240,what does the man do after the shirtless boy attempts to come back in the middle of the video,show him the toy,7,TN,68
430,430,3711378974,1144,320,240,what does the lady with white towel do after putting on a single glove in the middle,squeeze lemon,7,TN,16
432,432,9986868446,1146,640,424,what does the man in striped shirt do after dipping his brush into the plate,resumes writing,8,TN,58
434,434,8284874734,780,640,480,what does the man with red flower band do after finishing dancing,walk off,5,TN,58
435,435,5708481466,1290,352,288,what does the boy do after driving for a while at the start,change direction,6,TN,64
442,442,6571774901,1295,640,360,what did the lady do after she did a victory sign,walk towards camera,6,TN,68
456,456,2540788340,658,500,375,what did the boy do after he dropped the slippers,walks away,5,TN,38
465,465,4085549820,2250,640,512,what does the driver of the white vehicle do after driving pass the black car at the start of the video,he reverses and stops,4,TN,52
467,467,4181031443,868,480,360,what does the lady with red cap do after putting down the camera at the end,walk,4,TN,68
471,471,6025249212,376,640,360,what do the two children do after putting their hands down,clap,5,TN,68
480,480,4254567713,1710,640,480,what does the child do after playing the piano for a while at the end of the video,lifgts his hand,6,TN,59
481,481,6478865241,2697,640,360,what did the cat do after it jumped onto the shelf,walk forward,10,TN,16
495,495,9576327121,612,640,360,what did the baby do after shaking his head,put bowl on his head,8,TN,25
497,497,12422945153,622,568,320,what does the baby in grey do after sitting still for a while at the start,rock in the chair,4,TN,77
504,504,12418210763,955,640,360,what does the man wearing green do after endtering the rapids,paddles to stay afloat,6,TN,61
509,509,8293233026,2693,640,360,what does the baby do after the lady reaches out her hands and bend down a bit,walk through her legs,8,TN,68
517,517,6027597248,2697,640,360,what did the the woman in blue do after she realised that the baby was coming at the start,went back and peer outside,3,TN,25
519,519,4342755654,2062,320,240,what does the boy do after unsuccessfully taking the girls hat,walks away,6,TN,68
530,530,2806691984,1096,640,480,what does the man on the other side do after missing a shot in the middle,take another ball and hit it,9,TN,68
531,531,6697646843,2100,640,480,what did the man do after he bend down at the end of the video,move pebbles,7,TN,68
532,532,4025182492,1028,640,480,what happens to the boy after he walks for a while at the end,fell down,6,TN,68
538,538,5867564434,945,480,640,what does the boy do after he finishes chewing,stretch out arm,4,TN,25
547,547,2885656050,449,500,283,what did the man do after he removed the brown sleeve from his bat,throw away,4,TN,15
552,552,8115079130,300,272,480,what does the dog in collar do after the dog on the left tried to bite him at the start,lift his head up to another direction,0,TN,71
553,553,6027597248,2697,640,360,what did the man in white do after picking up the paper from the ground in the middle,stand up,10,TN,25
556,556,9201656937,1081,640,360,what does the brown rabbit do after walking away from the water container at the start,move to black rabbit,3,TN,42
562,562,2463650304,2333,320,240,what did the blonde woman do after the woman in blue sleeves touched the baby at the end of the video,bounce while carrying baby,10,TN,38
563,563,7835844714,1572,640,360,what does the girl in colorful shirt do after the boy hits her at the start,run away,9,TN,16
566,566,3350814828,669,640,480,what does the boy do after pointing at the fish,wave,6,TN,68
568,568,10622567214,572,640,352,how does the dog react after the woman turns around,wag tail,5,TN,71
575,575,6478865241,2697,640,360,where did the girl in white go after she left the chair next to the girl in green,other side of table,7,TN,16
578,578,6078469832,347,272,480,what does the girl do after counting her fingers at the beginning,shake balloon,5,TN,68
584,584,3410092329,704,640,480,what does the dog try to do after approaching the person s lap,climb onto lap,7,TN,27
591,591,3319803899,1586,640,480,was the guy in orange freed from the hill after he was seen skiing down,yes,5,TN,22
592,592,3161384320,1576,640,480,how does the guy in black react after the guy in grey starts tickling his sides,smiles,7,TN,16
595,595,7927942358,524,640,360,what does the man in brown do after talking with the woman for a while,smile and look around,5,TN,68
600,600,8710602306,2370,640,360,what does the woman in white do after the second right man starts speaking at the start,faces him,5,TN,62
615,615,3353667980,1001,640,480,what did the boy do after he touched his watch,continue playing,8,TN,68
629,629,5012762688,683,640,480,how do the two birds react after a bird suddenly flies in,flies away,5,TN,33
635,635,6451361497,825,640,360,what did the girl do after she picked up the orange item at the start,pick up the microphone,6,TN,38
636,636,5552163164,418,640,480,what did the people do after they pointed to their fronts,waves,4,TN,58
637,637,5554662027,1668,640,360,what does the baby do after being let go on the floor,crawl,8,TN,38
641,641,4654125833,1816,640,360,what did man do immediately after baby cries,soothe baby with fingers,7,TN,38
646,646,8627085193,1168,640,360,what did the girl do after picking up the black piece of clothes,put it somewhere else,4,TN,68
647,647,3874789174,1095,640,360,what does the man in pink do after sitting down at the start,close the container,4,TN,77
654,654,6263161839,1571,640,360,what did the girl do after she picked up something from the floor,stand up,5,TN,68
671,671,5368363137,1320,640,360,what does the boy do after the man starts dancing in the middle,copy the man,4,TN,31
677,677,7547663114,513,640,360,what does the lady in red do after the lady in grey walked to the door and enter,entered too,3,TN,58
683,683,3483499992,1422,640,480,what did the boy do after the girl and the man formed a bridge,went in between them,11,TN,68
715,715,2504943867,2161,640,362,did the boy feel better from crying after the woman carry him in her arms and comfort him,yes,5,TN,27
721,721,7171061117,1666,640,360,what does the person do after the dog approaches him in the middle of the video,caress dog,7,TN,71
723,723,5614883965,1785,640,360,what does the baby do after the person taps his shoulder at the end,climb to toy,10,TN,38
725,725,5368527147,2010,640,480,what happened to the toys after the person placed them on the table,move,7,TN,64
727,727,5552271623,1268,640,360,what did the man in blue do after he caught the second ball in the middle of the video,position ball under white poles,8,TN,23
735,735,4316096248,2118,480,640,what did the bride do after receiving the napkins and fork,feed the man,3,TN,12
742,742,8057338758,520,640,480,what does the rabbit do after it eats something,hop away,3,TN,42
743,743,10174423206,324,640,360,what does the boy in grey do after stopping to shake hands for a while at the end,talk to boy in black,6,TN,68
773,773,2830844169,826,384,288,what did the boy do after he removed the bottle from his mouth a while in the middle of the video,lift bottle to drink,6,TN,68
776,776,7174397959,1344,640,384,is the dog tired after jumping in the tub for quite some time,yes,6,TN,71
784,784,7835844714,1572,640,360,what does the lady in purple do after the boy and the girl in colorful shirt starts running at the end,walked to wards them,11,TN,16
800,800,5986131986,531,640,360,what does the boy do after running for a while at the end,stopped,7,TN,67
805,805,10008553263,422,640,360,what does the lady do after squatting down near the end,put up her finger,7,TN,58
808,808,3818552237,2697,640,480,what does the baby do after hovering the food near the end,eat,8,TN,25
812,812,2735742477,960,640,480,what did the children do after they took out the balloon,throw them,5,TN,68
814,814,4112204909,315,640,480,what did the group of elephants behind do after the front elephant crossed the road,follow to cross the road,3,TN,63
822,822,4749691614,825,640,480,what does the boy with green cap do after reaching his hand out for a while at the end,put pebble in blue container,7,TN,68
838,838,8595715210,981,640,360,what does the lady do after holding onto the rope at the start,move forward,6,TN,58
845,845,2446868993,2071,500,375,what does the man in red cap do after making his last shot at the end of the video,changes position,8,TN,58
847,847,9221037919,1645,640,360,what does the lady do after pouring the water out of the glass,give out glass,2,TN,11
853,853,5356919058,2697,640,426,what did the girl do after she walked away from the camera,walk around girl in pink,8,TN,68
854,854,5293684624,1911,640,360,what did the man do after the little boy squat down in the beginning of the video,pick little boy up,4,TN,68
855,855,3213770181,2250,640,480,what did the person sitting at the table do after the girl stops dancing,clap,1,TN,68
876,876,3711378974,1144,320,240,what does the lady with white towel do after picking up a lemon in the middle,squeeze,8,TN,16
883,883,4580824633,972,640,456,what did the dog do after the lady put it back on the grass at the end,run around,4,TN,71
887,887,3736642934,937,640,360,what does the woman in the train do after smiling near the end,lean head on her right,7,TN,37
891,891,3878228533,2000,640,480,what does the man with yellow guitar do after finishing his part at the beginning,walk away,5,TN,65
894,894,4038861632,1447,640,428,how did the lady in blue clean the lady in black s face after going to the kitchen table,using kitchen towel,6,TN,68
900,900,6490285609,599,640,480,what does the lady do after standing up in the middle,pass the stick to the boy,9,TN,68
907,907,5901242685,1954,640,480,what does the baby do after the boy laughs hard at the baby,smile,9,TN,77
918,918,8339742435,1207,640,360,how is the lady feeling after kissing the baby on her head,happy,5,TN,16
930,930,4255209419,304,640,352,what happened to the child after he slides down,he fell over,8,TN,21
935,935,4510471160,809,640,480,what did the boy do after he looked up to look into the camera,crawl forward,10,TN,68
938,938,5693194110,450,640,360,what does the man in shirt number two do after the ball drops to the ground,walks away,9,TN,52
946,946,6521889201,1084,640,360,what does the lady do after the man stands up,stand behind child,9,TN,66
947,947,7478064282,1172,640,360,how does the man in white react after the girl in blue gets out of her seat,no reaction,9,TN,27
948,948,4695593712,695,480,360,what does the boy do after he has pumped the toy car tyre with gas near the end,play with toy car,4,TN,62
952,952,3298468604,856,640,480,what does the person in long pants do after approaching the clothes rack near the end,hangs the clothes,8,TN,16
969,969,7542632496,1320,640,360,what did the boy do after he first slid down,looked at the lady,6,TN,68
971,971,12212857646,1171,640,360,does the boy tries to eat the snow after the mother comes near him,yes,3,TN,68
973,973,8062483459,435,640,480,what did the man in blue do after cutting the stick,pose,3,TN,58
990,990,4752565625,1779,640,480,what did the car do after it finished the course,drive away,5,TN,52
998,998,4756284442,2085,640,480,what does the woman in blue do after the man in white takes out the present,take the wrap from the man,2,TN,44
1002,1002,6794755237,2689,640,360,what did the boy do after he approached the lady with white blanket,hold lady s hand,8,TN,27
1003,1003,2410320893,1047,640,480,what did the boy in black do after falling down,get up,6,TN,68
1006,1006,5141356733,1217,640,1138,how does the baby react after the girl pulls the horse costume in the middle,moves away,9,TN,68
1008,1008,7722027264,1658,640,360,what did the groom do after the bride raised her hands near the end of video,raise his hand,7,TN,5
1009,1009,4688033528,2697,320,240,what does the man in blue do after reading the paper for a while at the end,looks up,11,TN,27
1027,1027,5699224686,2697,640,480,what does the dog do after smelling the cat at the start,walks away,6,TN,71
1032,1032,3098429260,1816,640,480,what does the lady do to the baby after shifting the baby in white to face her,kiss the baby,7,TN,38
1035,1035,4247712487,2016,640,360,what did the lady in green do after she walked behind the tables,sit down,14,TN,77
1076,1076,7274130480,364,360,480,what did the boy do with his hands after he raised it up,make two thumbs up,0,TN,68
1084,1084,6373769191,2079,640,1138,what does the boy do after picking up the ball at the end,kick it,9,TN,68
1090,1090,8470950730,1324,640,360,what did the man in red do after he spin his arms,perform,5,TN,23
1097,1097,4284211659,1069,640,480,what did the boy do after returning the phone to the lady,walk to table,8,TN,27
1098,1098,6700025711,1080,640,480,what does the baby with short hair do after pushing down on the tent at the start,fall down,6,TN,27
1104,1104,6062735262,1586,640,360,what did the lady in grey do after she sit up right,lean forward,3,TN,42
1105,1105,7046073047,1456,640,360,what happens to the tractor after parking still for a while at the beginning,moves forward,7,TN,30
1109,1109,2990407241,2697,500,375,what does the lady on the right do after bending down at the start,dance,0,TN,77
1114,1114,4452289128,464,640,480,what does the person in red do after organising things around him in the middle of the video,sit down,6,TN,61
1115,1115,5312298894,1185,640,480,what does the adult do after picking up the guitar,plays it,4,TN,65
1118,1118,8448503290,2550,640,480,what does the woman do after lifting up the baby at the end,put baby on her lap,9,TN,38
1123,1123,3081222883,1692,640,480,what happens after the people change position on stage,continue talking,5,TN,58
1127,1127,5150571378,929,640,360,what did the black dog do after the white dog lied on the floor,lie down,1,TN,71
1140,1140,8427807921,736,640,360,what happens to the men after they jump up,jackets flap,8,TN,58
1144,1144,6139961286,1034,640,360,what does the lady in front do after turning around,smiling,1,TN,5
1162,1162,8106418518,2160,640,360,what does the woman in red do after looking at the woman in grey for a while at the start,turn away,5,TN,16
1168,1168,7054879809,2697,480,800,what did the baby do after holding the ball,rolls down,6,TN,38
1180,1180,2643443060,459,640,480,what did the boy do after he poked the food,look into camera,7,TN,38
1189,1189,6203691482,975,640,360,what does the boys with helmet do after turning back in the middle,walks away,6,TN,68
1221,1221,4573348751,2078,640,480,what did the singer do after he finished singing,dance,7,TN,16
1224,1224,10173474874,300,640,480,what does the kid in red do after looking outside for a while,look towards brother direction,8,TN,68
1232,1232,2819625102,1069,500,375,what did the man in orange do after he covered his face with the fan at the start,look at the fan,7,TN,55
1236,1236,5936609774,1079,640,362,what does the performer on the right do after finishing his singing at the end,look down,7,TN,65
1241,1241,5267923023,1935,640,360,what does the woman with black and white scarf do after pointing at the menu,suggest a dish to her friend,7,TN,44
1242,1242,5901242685,1954,640,480,how does the boy in red react after the baby turns around,laugh,7,TN,77
1246,1246,3146459116,1189,640,480,what did the baby do after he stopped chasing the car,sit on floor,8,TN,68
1250,1250,5078587012,515,320,240,what did the man do after the boy pushed his hands away the first time,put his other hand on wheel,8,TN,27
1252,1252,6576808811,1125,640,360,what did the man and boy do after the dog ran into them,fell over,5,TN,68
1253,1253,3972000643,1422,384,288,what does the curly hair man do after talking to the guy next to him,wave hands around,7,TN,62
1254,1254,12566336114,977,640,480,what did the girl do after blowing the harmonica,sit down on armchair,6,TN,16
1260,1260,4192027724,2520,640,480,what does the kid in striped bib do after unsuccessfully snatch the toy at the beginning,takes another box,7,TN,68
1265,1265,3759767103,360,640,360,what happened to the boy after he jumped off the slope,he fell and stood back up,1,TN,41
1266,1266,8749201145,630,640,360,what did the lady do after she put the piece of bread down,pick up jam,1,TN,77
1268,1268,3104055504,2360,640,480,what does the man do after the hamster jumped off the table,pick up hamster,3,TN,20
1290,1290,6911198917,672,640,480,what does the girl do after she falls onto the float,go to the side,6,TN,58
1295,1295,5723239246,1255,640,480,what does the baby do after crying,lay still,2,TN,68
1297,1297,12681500005,597,640,360,why does the lady look over to kid after playing piano for a while,see if the kid is following,1,TN,59
1306,1306,7876566162,2158,640,360,what does the baby do after letting go of the walker at the end,sit down,10,TN,38
1308,1308,4329580374,712,640,480,what did the baby in pink do after touching the face of the baby in white near the end,stares,5,TN,38
1316,1316,3144909171,942,640,480,what does the lady do after talking to someone,jump on bed,6,TN,58
1319,1319,3386170096,1116,640,480,how does the lady react after the boy points his finger,stand up and take,10,TN,38
1321,1321,5476140602,1794,640,480,what does the black and white cat do after the black cat passes by it near the end,touch black cat with paws,10,TN,64
1333,1333,9189821251,1337,640,480,did the girl get back the ball after she threw at the dog the second time,no,1,TN,71
1353,1353,3487539480,967,640,480,what does the blonde boy do after taking out a purple egg in the middle,put it in the air,11,TN,68
1360,1360,10011660054,2728,640,360,what does the lady do after first touching the bottle on the table,tap bottle cap,0,TN,62
1368,1368,3487539480,967,640,480,how does the blonde boy react after picking an egg from the door,smile,8,TN,68
1372,1372,4917446097,952,320,240,what did the boy do after he was pushed to the middle by the lady in white,start moving body,7,TN,68
1375,1375,5516830700,1423,360,480,what did the baby do after he stood up,play with his toy,2,TN,68
1379,1379,10211516755,1053,640,360,what does the girl do after noticing some food on the table at the end,picks the food with hand,10,TN,77
1383,1383,8128188117,510,320,240,what did the baby do after touching the ears of the toy horse at the end,bounce up and down,6,TN,68
1395,1395,8630772610,1605,640,360,what did one tiger do after the other tiger jumped up the stone,walk away in river,9,TN,75
1398,1398,5112071465,2156,640,480,what does the boy in green do after running out onto the path at the start,offers to carry girl in red,9,TN,68
1399,1399,4474236062,837,320,240,what did the lady do after the boy walked towards her,lift up the boy,9,TN,68
1405,1405,3060710599,1047,320,240,what did the boy do after he shaked the toy out of the plastic bag,picked it up,3,TN,68
1413,1413,3793953104,791,320,240,what did the guy in grey do at the end of the video after moving away from the microphone,continue strumming,8,TN,65
1416,1416,5290786898,2693,640,360,what did the man do after he showed two fingers near the middle of the video,raise up two more figers,5,TN,27
1421,1421,3557607884,1044,640,480,what did the man carrying a child do after he made hand gestures,walk away,9,TN,68
1426,1426,6868234420,2382,640,426,what does the girl do after jumping down from the chair at the end,put a basket over her head,8,TN,25
1427,1427,5441845281,2148,640,360,what did the drummer do after he put his sticks down,adjust hair,6,TN,65
1429,1429,4760431362,1076,640,360,what did the dog with white patches do after the black dog jumped off the bed,look at dog,6,TN,71
1430,1430,2921914199,1446,500,375,what does the child in pink do after the child in striped shirt runs away at the start,follows him,8,TN,68
1436,1436,5170075281,345,640,360,what does the man in white do after putting down his arm at the start of the video,walk away,6,TN,30
1458,1458,7792142790,2101,640,360,what does the lady in yellow do after entering the room at the end,close door,11,TN,68
1465,1465,5487086022,1095,480,640,what does the boy do after playing with his toy at the end of the video,walk away,0,TN,68
1466,1466,5645441722,1350,640,360,how does the child in brown react after the child in bib starts climbing stairs,tries to climb,8,TN,38
1479,1479,5402337043,536,640,360,what does the girl do after successfully hitting the pinata,takes off her blindfold,7,TN,68
1486,1486,4234491421,383,640,360,what did the man in grey do after he slide down the slope,walk off,4,TN,39
1492,1492,3798299776,980,640,384,what did the man in purple do after the boy ignored him at the start of the video,stop and look at boy,8,TN,62
1507,1507,6337115012,773,640,360,what did the elephant on the ground do after it lied on its side,move a little,4,TN,63
1510,1510,2415116705,510,320,240,what did the man with yellow head accesorry do after the lady put her hand into the bucket at the beginning,dip hands back,5,TN,68
1519,1519,6134739139,1969,640,480,what did the girl do with her hands after she crossed her legs in the middle of the video,touch her feet,9,TN,16
1529,1529,2450539954,979,500,375,what did the person following the machine do after the machine changed direction for the first time,remove cube stuck in machine,4,TN,58
1532,1532,3899884605,1037,640,480,what did all the dogs do after the man in green threw something across the river,chase after it,4,TN,71
1538,1538,6955983239,1880,640,480,what did the adult do after the boy on the right touched the instrument in the middle of the video,push his hand,4,TN,68
1570,1570,3643922241,408,640,360,what does the child in stripes do after stepping on the board with one foot at the end,go down slope,7,TN,41
1582,1582,3640647736,1358,640,480,what does the boy in brown pants do after the boy in grey shirt sits down at the end,push the boy in grey,7,TN,68
1584,1584,12051946845,1321,640,360,what happens to the shoes of the boy in grey after he starts dancing,lights up,7,TN,68
1585,1585,8731154071,771,604,1072,what does the man next to the person twirling fire sticks do after drinking the alcohol,spits at the fire stick,6,TN,58
1590,1590,12882038053,861,640,1138,what did the woman do after the man went close to the baby near the middle of the video,put food on table,9,TN,25
1592,1592,6793728246,1453,640,480,what did the lion do after mating,rest,4,TN,57
1595,1595,4140726680,1175,640,480,what does the lady do after approaching the coach near the beginning,picks something and move away,6,TN,27
1598,1598,6086390405,1302,640,384,what did the boy do after touching the wheels a few times,get on the top,7,TN,52
1600,1600,9583453634,1145,640,360,what does the man in the pool do after crapping the crocodile s neck from behind,push its head into water,9,TN,69
1607,1607,5783801873,845,640,360,what did the motorcyclist do after moving through the small opening,continue riding,6,TN,40
1612,1612,5295188880,1361,568,320,how did the man react after the dog bit the stick for the first time,retract the ruler,5,TN,71
1617,1617,13680321515,878,640,360,how did the woman react after falling down,try to get up,6,TN,68
1618,1618,6946807250,1155,640,360,how do the other two dogs react after the brown dog runs away,stand and stare,3,TN,71
1631,1631,13516495903,331,640,1138,what did the girl in pink do after falling from the slide,stand up,6,TN,68
1642,1642,3076015013,770,640,480,what does the boy in blue do after climbing over the blue toy asterisk at the start,try to catch the fishes,5,TN,68
1644,1644,4949932486,999,640,480,what did the cat do after it finished eating from the bowl,look backwards,1,TN,1
1649,1649,4889819391,385,640,480,what does the man in white shirt do after the man in black shirt throws the material,continue taking video,7,TN,52
1650,1650,4729027639,2161,640,480,what did the lady in white do after she pointed into the booklet of the girl in dark pink,walk away,5,TN,68
1655,1655,4519976041,2697,640,480,what did the man in head gear do after sitting up and moving forward after the middle,continue smoking,9,TN,58
1657,1657,3018394896,811,640,480,what do the ladies do after they have finished clapping,raise hands,7,TN,58
1659,1659,11595682706,1923,640,360,what did the boy in black shirt do after the boy in grey came up from the stairs,runs towards the boy in grey,7,TN,77
1660,1660,3229982634,885,640,480,what did the woman on the right do right after she opened her mouth briefly,open her eyes,7,TN,77
1662,1662,3057666738,2697,640,480,what does the kid do after lying on his stomach for a while at the start,lies on his side,0,TN,71
1666,1666,4178425250,990,640,360,what does the boy do after approaching the cat,pet cat,6,TN,68
1671,1671,2782675613,800,640,360,what does the girl do after staying still for a while at the start,goes upstairs,4,TN,68
1682,1682,2567017373,746,320,240,what does the girl do after she got onto the floor near the end,crawl,4,TN,23
1683,1683,5465138661,936,320,240,what did the girl do after she kneeled down beside the baby,plays with the baby,5,TN,38
1699,1699,5402337043,536,640,360,what happens to the pinata after the girl hits it,it drops,4,TN,68
1700,1700,4598213889,855,640,360,what does the baby on the right do after tossing the water bottle away,crawl to pick it,2,TN,38
1704,1704,5392281760,1948,320,240,what does the cat do after the man gives it food,eat the food,7,TN,77
1705,1705,5866354734,855,640,480,what does the lady do after the girl pulled her dress,jump,1,TN,68
1708,1708,5367217214,810,640,480,what does the girl in black do after rolling side to side,turned around,6,TN,68
1710,1710,5241603640,795,640,480,what did the boy in long black pants do after the boy in black shorts jump backwards into the fountain,fall backwards,7,TN,68
1712,1712,12080008545,1482,640,360,what does the boy in white do after the boy on the left jumps up in the middle,taps his hand,7,TN,68
1717,1717,8588257424,2070,640,360,what did the man in beige do after the man in brown started clapping in the middle of the video,clap his hands,5,TN,65
1727,1727,4810871515,1253,640,360,what did the boy do after the person beside him tapped on his shoulder,thumbs up,10,TN,68
1729,1729,6279587378,954,640,360,what does the boy in white do when he sees the boy in black running after the sheep,follow the sheep,8,TN,66
1735,1735,5386700793,1335,640,360,what did the dog do after it sat down in the middle of the video,look around,8,TN,71
1737,1737,8254099270,1134,640,480,how did the dog react after it finished smelling the floor,run,3,TN,6
1739,1739,3920670020,810,640,480,what did the man in black do after the man in red skiied down,ski down,3,TN,22
1741,1741,5827074668,2074,640,480,what did the man do after he moved himself further away from the cabinet,watch baby play,9,TN,38
1760,1760,3031126997,718,500,375,what does the man do after successfully lifting the girl up,bounces her,9,TN,68
1762,1762,5106055789,2158,640,480,what did the girl in stripped do after she fell down on the floor,get up after a short while,6,TN,68
1765,1765,3479125526,330,640,480,how did the boy in stripes react after the girl jumped at the start of the video,stand up,6,TN,68
1768,1768,8888541668,1155,640,360,what did the boy do after putting on his hat again at the end,make hand gestures,4,TN,59
1770,1770,6286588121,2697,640,362,what does the cat on the left do after licking the neck of the other cat for a while in the middle,licked the face,3,TN,1
1774,1774,5996089553,405,640,480,what did the rabbit do after it fell backwards,continue eating,8,TN,39
1779,1779,2436811248,2599,500,375,what does the boy do after lying beside the laptop for a while in the middle,look at screen,10,TN,68
